edge_id:int,source_id:int,target_id:int,label_id:int,inc_state:int
1844110,449943,75883,50,1
1160743,450205,5667,50,1
8863110,450206,5667,50,1
2288990,450207,5667,50,0
2289165,450210,5667,50,1
1165095,451674,5667,50,1
1165100,451677,5667,50,1
1166943,452362,5667,50,1
1168740,452363,5667,50,2
5960525,452364,5667,50,1
2695470,452372,203918,50,1
2695471,452372,203918,50,1
1168706,351,259,50,1
1168707,351,453268,50,1
1168708,351,352,52,1
15568115,352,259,50,1
15568116,352,453268,50,1
1255723,453275,5667,50,1
1255724,453275,34281,50,1
1169124,353,453449,50,1
1169123,353,205755,50,1
1206121,453492,149158,50,1
8225810,453513,149158,50,1
1169324,453556,5667,50,1
3134272,453557,5667,50,1
1932784,453561,5667,50,1
1932785,453561,34281,50,1
1169759,453702,203819,50,1
1170011,453790,62520,50,1
1170020,453793,78573,50,1
1457956,453912,42902,50,1
1457957,453912,21396,50,2
1172756,453957,21396,50,1
3220066,453973,5667,50,1
1170554,354,19597,50,1
1170559,354,292227,51,1
16777965,453995,75883,50,1
2842367,454197,75883,50,1
2002431,455262,75883,50,1
1177491,456882,5667,50,1
1179492,457462,78573,50,1
9510860,457778,175492,50,2
1534652,457808,149158,50,1
2164812,457809,149158,50,1
1180452,355,41,50,1
1638603,458374,75883,50,1
3523578,458945,5667,50,2
1187028,460233,5667,50,1
3181756,460406,149158,50,1
1873202,460442,149158,50,1
5959840,460443,203918,50,1
1189761,461351,75883,50,1
1189765,461353,75883,50,1
1284393,461354,75883,50,1
1189773,461355,75883,50,1
1189865,461396,78573,50,1
1189866,461396,78573,50,0
1191574,461994,461995,50,2
4501426,462207,203819,50,1
6734721,462318,5667,50,1
13195203,462319,5667,50,1
1196250,463525,34281,50,1
1420676,464921,149158,50,1
10015976,465087,5667,50,1
1203154,356,357,50,1
1203155,356,358,51,1
1203156,356,359,51,1
1203157,356,360,52,1
2338714,358,357,50,1
7678937,359,357,50,1
7678938,359,358,51,0
7295825,360,357,50,1
7295826,360,358,51,1
7295827,360,359,51,1
1204955,361,88415,50,1
1204954,361,173,50,1
2641601,466803,149158,50,1
2641602,466803,40254,50,1
2495274,466804,149158,50,1
2939404,466805,149158,50,1
3121611,466806,149158,50,1
3121612,466806,203918,50,1
1244859,466807,149158,50,1
1210884,362,33,50,1
1210885,362,34,50,1
1210886,362,35,51,1
1212272,363,153050,50,1
16785380,364,153050,50,1
16785381,364,363,51,1
16785382,364,363,52,1
16785383,364,363,125,1
1767594,469228,5667,50,1
1215656,469919,62520,50,2
1893565,469920,62520,50,1
12152865,469921,62520,50,1
1216084,470071,149158,50,1
8745922,470077,149158,50,1
1485855,470086,149158,50,1
2721369,470087,78573,50,1
1217700,470639,177655,50,1
1217704,470640,177655,50,2
1217708,470641,177655,50,1
1217712,470642,177655,50,1
1217715,470643,177655,50,1
1219953,471429,149158,50,1
1220002,471441,75883,50,1
1530024,472034,78573,50,1
1927831,472042,203918,50,0
1653312,472043,78573,50,1
1653313,472043,353295,50,1
1222207,472116,75883,50,1
1222342,472118,75883,50,1
1222429,472119,21396,50,1
1222322,472175,75883,50,1
1223384,472522,149158,50,1
1226397,473701,44189,50,1
1227799,474118,5667,50,1
3177428,474119,5667,50,1
2212051,474120,5667,50,1
3412174,474646,78573,50,1
1229639,474737,78573,50,1
1498284,474738,78573,50,1
1231131,475234,62520,50,1
1231132,475234,78573,50,1
1231307,475238,62520,50,1
4944842,475296,62520,50,1
1618918,475298,62520,50,1
1618919,475298,203819,50,1
6309452,475782,5667,50,1
10613961,475783,5667,50,2
1232771,475795,5667,50,1
16850828,475799,149158,50,1
1406782,475822,62520,50,1
16468934,475840,149158,50,1
1233746,476143,78573,50,1
2569364,476144,78573,50,1
4640295,476475,149158,50,1
1234755,476512,75883,50,1
1235150,476663,75883,50,1
1860685,476664,75883,50,2
1779533,476665,75883,50,1
1287153,476797,75883,50,1
1235441,476798,149158,50,1
1238847,477890,181061,50,1
1238949,477922,76411,50,1
1238953,477923,76411,50,2
1239253,478010,149158,50,1
14432592,478017,149158,50,1
1239275,478018,149158,50,1
1240183,478304,175492,50,1
1244805,478307,78573,50,1
13630371,478311,203918,50,0
8675684,478312,203918,50,1
1240715,478437,73140,50,1
1240724,478443,73140,50,1
1240736,478450,73140,50,1
3277189,478453,203819,50,1
3277157,478454,73140,50,1
1243997,479509,181061,50,1
1413561,479537,78573,50,1
1368612,479539,5667,50,1
14118641,479882,149158,50,1
1244876,479884,149158,50,1
1454237,479886,175492,50,1
1245362,480049,177655,50,1
1250780,481838,78573,50,1
1250791,481843,78573,50,1
1250803,481847,78573,50,1
8316026,481850,78573,50,1
1299210,483783,5667,50,1
1705986,484849,75883,50,1
1647761,484956,75883,50,1
1259121,484977,75883,50,1
1259135,484984,75883,50,1
1259142,484985,75883,50,1
1259152,484989,75883,50,1
1259166,484995,75883,50,1
2519535,484997,149158,50,1
2083813,484999,78573,50,1
1259358,485009,21396,50,1
1259359,485009,21396,50,1
1259303,485029,149158,50,1
1455795,485030,149158,50,1
1283091,485048,149158,50,1
1259367,485064,21396,50,1
1259376,485069,21396,50,0
1259391,485078,21396,50,1
1352653,485081,21396,50,1
1262938,486387,34281,50,1
2079786,486388,5667,50,1
2078879,486389,34281,50,1
1265562,365,47,50,1
1265563,365,46,51,1
1266881,487797,73140,50,2
5761973,488073,78573,50,1
1267683,488076,62520,50,1
1267696,488081,62520,50,1
1267720,488094,62520,50,1
1267736,488100,62520,50,1
2855350,488123,78573,50,1
1269276,488629,76411,50,1
1273196,490013,75883,50,1
1275574,490836,75883,50,1
3153623,492984,78573,50,1
1284398,493493,75883,50,1
1289803,366,41,50,1
1289998,495440,78573,50,1
1290872,495735,21396,50,1
1295088,367,120,50,1
1295089,367,120,51,1
1295090,367,123,52,2
1295222,368,100,50,1
1295223,368,152,51,1
1295224,368,369,52,1
1295225,368,370,125,1
5045232,369,100,50,1
5045233,369,152,51,1
1443176,370,100,50,1
1443177,370,152,51,1
1443178,370,369,52,1
1422725,497730,78573,50,1
1918118,497732,5667,50,1
5366441,497744,78573,50,1
4502012,497745,78573,50,1
8049373,497746,78573,50,1
2795313,497914,149158,50,0
1296958,497944,203819,50,1
1298125,371,100,50,1
1298126,371,99,51,1
1298127,371,372,52,1
2078538,372,100,50,1
2078539,372,99,51,0
1299223,498667,5667,50,1
1299231,498669,5667,50,1
8887134,373,271291,50,1
8887136,373,585251,51,1
8887135,373,271292,50,2
1302780,499847,34281,50,1
2078774,499848,34281,50,1
3025702,499952,42902,50,1
2320946,499953,10653,50,2
1303832,500198,177655,50,1
1305208,500613,5667,50,1
1305507,500700,177655,50,1
1305742,500772,149158,50,1
1305946,500866,177655,50,1
1305985,500882,177655,50,1
1305993,500884,177655,50,1
1307074,501257,149158,50,1
4211905,501270,78573,50,1
9128623,501605,75883,50,1
1534973,501606,75883,50,1
1307931,501607,75883,50,1
1308929,502015,297056,50,1
1310166,502452,203819,50,1
13627505,502470,175492,50,1
1311380,502948,175492,50,1
1721220,502959,78573,50,0
1311543,503010,73140,50,1
1311856,503113,42902,50,1
4135667,503114,42902,50,1
1552249,504559,78573,50,1
1831934,504594,78573,50,1
1831935,504594,203918,50,1
1318321,505810,21396,50,1
2425933,505816,21396,50,1
1319279,374,19597,50,1
1319283,374,292227,51,1
1322698,375,7174,50,1
1322697,375,259,50,1
1322699,375,13051,51,1
1326749,376,41,50,0
2700339,509233,149158,50,1
1329214,509545,73140,50,1
1331112,377,510197,50,1
1331113,377,378,51,1
1331115,377,379,52,1
6160039,378,510197,50,1
4345738,379,510197,50,1
4345739,379,378,51,1
4345741,379,380,52,1
1331824,510455,149158,50,1
1335639,511756,75883,50,1
1335648,511757,75883,50,1
1335661,511758,203918,50,1
13537516,511759,203918,50,1
1337213,512270,75883,50,1
1337842,381,273,50,1
1337841,381,53,50,1
1337843,381,52,51,1
1337844,381,107,52,2
1342171,513821,78573,50,1
1342478,382,19597,50,1
1342482,382,292227,51,1
2254969,513938,75883,50,1
3052411,513944,75883,50,1
7814141,513970,78573,50,1
1343055,514094,78573,50,1
1343069,514096,78573,50,1
1343112,514113,78573,50,1
1343134,514120,62520,50,0
1345921,515044,175492,50,1
1345942,515051,175492,50,1
1345958,515055,175492,50,1
1347763,515623,181061,50,1
1348040,515703,181061,50,1
1348113,515723,181061,50,1
1348125,515726,181061,50,1
1348162,515734,181061,50,1
1348228,515759,181061,50,1
4470593,515930,149158,50,1
4470579,515931,149158,50,1
4586038,515932,149158,50,1
4865909,516110,75883,50,1
5875135,516122,75883,50,2
4669818,516345,149158,50,1
1534504,516348,75883,50,1
1352171,516351,75883,50,0
1350943,383,58,50,1
1350944,383,58,50,1
1352106,517055,297056,50,1
1410815,517236,75883,50,1
1355579,518279,177655,50,1
1355603,518285,177655,50,1
1355623,518295,177655,50,2
1356061,518427,177655,50,1
1356992,384,70,50,0
1356993,384,385,51,2
7264500,385,70,50,1
1357536,518923,177655,50,1
1357615,518954,177655,50,2
1357886,519042,177655,50,1
1358018,519078,177655,50,0
1358503,519228,177655,50,1
1358713,519350,177655,50,1
1359133,519538,177655,50,1
1360356,520021,177655,50,1
1360632,520114,177655,50,1
1360661,520118,177655,50,1
1361103,520251,177655,50,1
1361947,520603,62520,50,1
1362741,520895,177655,50,1
2782935,521104,75883,50,1
3086014,521155,75883,50,1
1364306,521363,203819,50,1
1364555,521447,177655,50,1
1365562,521759,177655,50,1
1366220,521962,5667,50,1
1366230,521964,5667,50,1
1366240,521966,5667,50,1
1371597,386,19597,50,1
1371600,386,292227,51,1
1377910,523627,177655,50,2
1378850,387,357,50,1
1378854,387,387,125,1
1378851,387,388,51,1
1378852,387,389,51,1
1378853,387,390,52,1
5258794,388,357,50,1
9621211,389,357,50,1
7718536,390,357,50,1
7718537,390,388,51,1
7718538,390,389,51,1
8367135,391,35366,50,1
8367134,391,259,50,1
1379472,524315,21396,50,1
1380104,524798,177655,50,1
1381024,392,271291,50,1
1381028,392,393,52,0
1381029,392,393,125,1
1381025,392,271292,50,1
1574063,393,271291,50,1
1574066,393,393,52,1
1574064,393,271292,50,1
1381678,525541,149158,50,1
1382331,394,33,50,1
1382332,394,269,51,1
1382333,394,395,52,1
9220706,395,33,50,1
9220707,395,34,50,1
9220709,395,269,51,2
9220708,395,271,51,1
1384861,526668,177655,50,1
1778597,528339,5667,50,1
1390577,528940,177655,50,1
3433966,529633,78573,50,1
3420931,529992,78573,50,1
1392965,529993,62520,50,1
1392983,529995,62520,50,0
1843457,529996,78573,50,1
1392996,530002,149158,50,1
1393013,530008,149158,50,1
1393021,530009,149158,50,1
1394592,530494,177655,50,1
1533944,396,7174,50,1
1533943,396,259,50,1
1533945,396,6941,51,1
1533946,396,14,52,1
1395082,530660,177655,50,1
1398360,531756,177655,50,1
1398909,397,58,50,1
1398910,397,58,50,1
1401812,532965,181061,50,1
1513368,533077,203918,50,2
1402502,533173,177655,50,1
1406207,534374,177655,50,1
1406312,534399,177655,50,1
1406702,534533,203819,50,1
1893505,534534,203819,50,1
8006730,534535,62520,50,1
8006731,534535,203819,50,1
1408015,534952,177655,50,1
1408053,534965,177655,50,1
1409161,398,41,50,1
1409666,535510,297056,50,1
14694403,535744,149158,50,1
3920948,399,7095,50,1
4437141,535879,75883,50,1
1410949,535881,21396,50,1
3023655,535892,21396,50,1
5958592,535939,75883,50,1
1422000,535979,75883,50,1
1412540,536411,177655,50,1
1413651,536773,177655,50,1
1531814,537152,21396,50,1
3484227,537153,149158,50,1
1415268,537265,78573,50,1
1415269,537265,40254,50,1
2134111,537266,78573,50,1
2792542,537267,78573,50,1
1415431,537301,62520,50,1
2018803,537306,203819,50,1
1927728,537489,73140,50,1
5695379,537490,73140,50,1
1416127,537665,149158,50,1
1416160,537669,149158,50,1
1416194,537678,149158,50,0
1416433,400,100,50,1
1416434,400,152,51,1
1416435,400,369,52,1
5504672,401,7174,50,1
5504676,401,2,51,0
5504671,401,259,50,1
14891000,538170,5667,50,1
1419040,538724,78573,50,1
1420696,539537,75883,50,1
1422972,540283,297056,50,1
1423320,540410,181061,50,1
4000043,540432,62520,50,1
1609621,540433,62520,50,1
13962145,540458,78573,50,1
14955139,540460,78573,50,2
1424482,540812,73140,50,1
1428587,540879,5667,50,1
1427700,541746,78573,50,1
1911856,541746,175492,50,1
10963142,541747,78573,50,1
10963143,541747,353295,50,1
1429372,542201,177655,50,1
1430067,542413,75883,50,1
1431006,542718,177655,50,1
6628959,543618,330040,50,1
13493702,543693,34281,50,1
1435965,544182,10653,50,1
1437037,544485,34281,50,1
1437290,402,100,50,1
1437291,402,99,51,1
1438418,403,100,50,1
1438419,403,99,51,1
1438420,403,404,52,1
2121072,404,100,50,1
2121073,404,99,51,1
1439996,545384,10805,50,1
1442408,546079,177655,50,1
1444078,546588,5667,50,1
3235791,546589,5667,50,1
2482204,546590,5667,50,1
3235966,546591,42902,50,0
1444109,546603,177655,50,2
1444188,546626,5667,50,1
1444455,546686,5667,50,1
4034325,546687,5667,50,1
4054190,546688,5667,50,1
1444505,546707,177655,50,1
1444949,546844,177655,50,1
5312303,546976,62520,50,1
1686794,546979,62520,50,1
1447140,547455,177655,50,1
1447673,547604,177655,50,1
3520186,547673,78573,50,1
1449092,548057,177655,50,1
1449258,548116,177655,50,1
2906758,548206,78573,50,1
3052796,548529,75883,50,1
1452189,549030,149158,50,1
3036056,549031,78573,50,1
10999360,549033,78573,50,1
1454291,549692,149158,50,1
1455674,550114,5667,50,1
1828449,550245,203918,50,1
1459377,551275,177655,50,0
6564518,551517,181061,50,1
1471340,554299,21396,50,1
13336777,554760,78573,50,1
1473262,405,49,50,1
1473263,405,50,51,1
1473264,405,406,52,1
12018386,406,49,50,1
12018387,406,50,51,1
1475338,555592,177655,50,2
1476763,556079,177655,50,1
2309043,556980,203819,50,1
1479330,557157,73140,50,1
6856161,557159,73140,50,1
2331315,557161,73140,50,1
1634193,557162,203819,50,1
1479771,557376,62520,50,1
1740792,557377,62520,50,1
1483229,558498,75883,50,1
1486120,559511,78573,50,1
1486137,559522,78573,50,1
1486228,559571,73140,50,1
1486905,407,7091,50,1
1486910,407,7095,51,1
1486906,407,27175,51,1
1486907,407,27176,52,1
1490049,560787,34281,50,1
1870738,560788,34281,50,0
5282464,560789,34281,50,1
4546359,560822,34281,50,1
1891992,408,7095,50,1
1891994,408,127,52,1
1891993,408,27175,51,1
1493151,409,19597,50,1
1493155,409,292227,51,1
1493152,409,561718,51,1
7761637,562587,73140,50,2
1498144,563338,62520,50,1
1498145,563338,78573,50,1
10035688,563343,78573,50,1
1498161,563344,78573,50,1
1498316,563377,78573,50,1
1498679,563508,73140,50,1
11457267,563658,78573,50,1
9722601,563665,175492,50,1
4699823,564654,5667,50,1
1504853,565874,149158,50,1
11571206,565878,34281,50,1
1504868,565880,34281,50,1
7408472,565881,34281,50,1
1504886,565887,62520,50,1
1505003,565919,88054,50,1
1511178,567872,149158,50,1
1511192,567875,149158,50,1
1511209,567879,78573,50,1
1511228,567890,78573,50,1
1511247,567898,78573,50,1
1633157,568555,78573,50,1
1513403,568604,149158,50,1
12277294,568605,149158,50,1
2746754,568726,5667,50,1
8867419,568873,62520,50,1
11593143,568878,203918,50,1
4455924,569873,175492,50,1
4455925,569873,40254,50,1
1517419,569955,75883,50,1
10985930,569958,75883,50,1
1517816,570019,21396,50,2
7330635,570371,75883,50,1
1519036,410,7091,50,1
1519037,410,66,51,1
1519038,410,74,52,1
1519040,410,411,125,1
2613859,411,7091,50,1
2613860,411,66,51,1
2613861,411,74,52,1
1521021,571101,62520,50,1
1536937,571103,62520,50,1
1524543,572185,297056,50,1
1525255,572409,203918,50,1
2356493,572410,75883,50,1
8784854,412,53,50,1
8784855,412,186,51,1
1531397,114,113,50,1
1531868,574536,21396,50,1
1977278,574541,149158,50,1
1531883,574543,21396,50,1
13511381,574661,203918,50,1
1533081,574928,177655,50,1
1533104,574935,177655,50,1
10432695,575562,75883,50,1
12290588,575563,75883,50,1
2436234,575565,75883,50,1
2436235,575565,149158,50,1
1537000,576175,78573,50,1
1537004,576177,149158,50,1
1537012,576182,149158,50,1
1537020,576187,149158,50,1
1537028,576191,149158,50,1
10015442,576194,149158,50,1
1537039,576196,75883,50,1
1537332,576281,21396,50,1
1541585,577737,26191,50,1
12199462,577738,26191,50,1
1541989,577874,34281,50,1
3563942,578913,203918,50,1
1686155,578952,149158,50,1
1557481,582767,5667,50,1
1557482,582767,26191,50,2
1557816,413,28,50,1
1557817,413,28,51,1
1562580,584701,78573,50,1
1564042,414,271291,50,1
1564046,414,415,125,1
1564044,414,585251,51,2
1564043,414,271292,50,1
1787751,415,271291,50,1
1787753,415,585251,51,1
1787752,415,271292,50,1
1571170,587464,10805,50,1
1574198,416,7091,50,1
1574204,416,25969,51,1
1574247,417,100,50,1
1574248,417,152,51,1
2724720,588839,175492,50,1
3743908,588870,42902,50,1
9538322,418,166,50,2
9538323,418,419,50,1
13170346,420,166,50,1
13170347,420,419,50,1
13170348,420,418,51,1
1579593,590203,590204,50,1
1579836,590276,186216,50,1
1580612,590532,330040,50,1
1583333,591410,149158,50,1
1938600,591430,21396,50,1
1845991,591432,149158,50,1
1583406,591436,75883,50,1
7589485,591447,203918,50,1
1585071,592014,26191,50,2
1593305,421,58,50,1
1593306,421,383,51,0
1593307,421,383,52,2
1594733,422,21,50,1
1594734,422,423,51,1
1594735,422,423,52,1
1605890,423,21,50,1
1604750,424,35366,50,1
1604751,424,7174,50,1
1604753,424,184,51,1
1604749,424,259,50,2
1604752,424,90488,51,1
1604755,424,2860,51,1
1604754,424,13051,52,1
1605850,425,21,50,1
1605887,426,21,50,1
1605988,427,21,50,0
1606704,428,259,50,1
1606705,428,90488,51,1
1606706,428,184,51,1
1606707,428,183,52,1
1606710,429,21,50,1
1606711,429,423,51,1
1606715,430,35366,50,1
1606716,430,7174,50,0
1606718,430,184,51,1
1606714,430,259,50,1
1606717,430,90488,51,1
1606720,430,2860,51,1
1606719,430,13051,52,1
1606926,431,21,50,0
1607046,432,21,50,1
4466362,600608,75883,50,1
1610626,433,70,50,2
1610627,433,72,51,1
1610628,433,71,52,2
1610629,433,71,125,1
13419134,600802,62520,50,1
2999651,600815,203819,50,0
4615573,600816,78573,50,1
1611511,600957,203918,50,1
3041849,600958,203918,50,1
4021047,600960,203918,50,0
2065295,600961,203918,50,1
4662124,600969,62520,50,1
17195382,600978,78573,50,2
2772504,600980,73140,50,1
1611868,434,7174,50,1
1611869,434,2,51,1
1611867,434,259,50,1
4630188,601443,78573,50,1
1910621,601444,203918,50,1
1615687,602327,5667,50,1
4201095,602328,5667,50,1
6914956,435,7174,50,1
6914955,435,259,50,1
6914957,435,13051,51,1
1758512,603602,5667,50,1
6461001,604359,75883,50,1
1621873,604360,75883,50,1
1621877,604362,75883,50,0
1627436,606298,78573,50,1
2068682,606343,78573,50,1
2159264,608466,62520,50,1
6861292,608819,203819,50,1
1767023,608820,62520,50,1
1635012,609075,75883,50,1
1635117,609104,75883,50,1
4083573,609105,75883,50,1
1637154,609794,75883,50,1
1637155,609794,78573,50,1
1638644,610244,75883,50,2
1638671,610249,75883,50,1
1640927,610993,75883,50,1
1640939,610998,75883,50,1
13202852,613411,62520,50,1
1653284,614976,78573,50,1
1653285,614976,353295,50,1
1664329,614979,78573,50,0
1664330,614979,353295,50,1
3026856,614980,78573,50,1
3026857,614980,353295,50,1
2166500,614988,203819,50,1
3608318,614989,78573,50,1
3608319,614989,353295,50,1
11004234,614993,78573,50,1
11004235,614993,353295,50,1
1653362,615022,75883,50,1
1658956,616764,10805,50,1
1659798,617028,78573,50,1
1659799,617028,62520,50,0
1663444,618246,5667,50,1
1663456,618251,5667,50,1
1666608,619292,5667,50,1
1669785,436,33,50,1
1669786,436,437,51,1
1669787,436,438,52,1
1669788,436,439,125,1
12448390,437,33,50,1
12448391,437,271,50,1
4540285,438,33,50,1
4540286,438,34,50,1
4540287,438,437,51,1
7512810,439,33,50,1
7512811,439,437,51,1
7512812,439,438,52,1
1671792,440,153050,50,1
1671793,440,363,51,1
1671794,440,363,52,1
1671795,440,363,125,2
10074557,621795,203918,50,1
1674558,621866,169351,50,1
1694342,622318,34281,50,1
1678647,623279,623282,50,1
1678797,623280,623282,50,1
3141890,623281,623282,50,1
1685095,623547,623282,50,1
1683327,624778,623282,50,1
1688168,441,96,50,1
1688169,441,316,51,1
1688170,441,97,52,1
1688171,441,98,125,1
1693055,628299,175492,50,1
1694137,628614,21396,50,1
2231226,628687,5667,50,1
11462108,628725,203918,50,0
1702532,631251,62520,50,1
5959246,631266,78573,50,1
14587002,631267,62520,50,1
1708075,442,70,50,1
1708076,442,71,125,0
1713067,443,41,50,1
1720851,637278,5667,50,1
2736059,637280,5667,50,1
2777690,637281,5667,50,1
1726052,638849,334445,50,1
12984329,639083,78573,50,1
1727444,639328,73130,50,1
1731614,444,120,50,1
1731615,444,120,51,1
1731616,444,121,52,1
1731617,444,119,125,1
1733535,641222,73140,50,1
1741691,445,68397,50,1
1741693,445,446,125,1
2138072,446,68397,50,1
2138074,446,447,52,1
1744477,644941,26191,50,1
1748749,646296,21396,50,1
1752973,448,7174,50,1
1752976,448,128,125,1
1752972,448,259,50,1
1752974,448,6941,51,1
1752975,448,14,52,1
1757890,649302,5667,50,1
5538071,649309,888449,50,1
1757908,649311,5667,50,1
1758538,649497,5667,50,1
2928796,649508,5667,50,1
1759926,649958,5667,50,1
1759958,649970,169351,50,1
2362296,649971,169351,50,1
2250466,649973,169351,50,1
5171503,650182,203918,50,1
1760928,449,450,50,1
1761177,650360,34281,50,1
1761211,650361,34281,50,1
5081774,652296,78573,50,1
1771394,653716,5667,50,1
1774562,654790,149158,50,1
7098986,654791,149158,50,1
1778675,656099,5667,50,1
4855369,656294,149158,50,1
8322288,656903,62520,50,1
1787832,451,271291,50,1
1787837,451,415,125,1
1787834,451,585251,51,1
1787833,451,271292,50,1
1798229,452,453,50,1
1798230,452,662331,51,1
1798231,452,454,52,1
1798232,452,455,125,1
14886819,454,453,50,1
14886820,454,662331,51,1
1798435,455,453,50,1
1798436,455,662331,51,2
1798437,455,454,52,1
1799927,662921,5667,50,1
1801217,456,303,50,0
1801218,456,457,50,1
1801219,456,458,51,1
1801220,456,459,52,1
6386110,457,303,50,2
5100089,458,303,50,1
5100090,458,457,50,1
6510710,459,303,50,1
6510711,459,457,50,2
6510712,459,458,51,1
1805015,460,125,50,0
1880723,666240,21396,50,1
1880724,666240,149158,50,1
1812850,667244,78573,50,1
1817613,668742,5667,50,1
1819007,669160,75883,50,1
1818903,669183,75883,50,1
1825608,671214,5667,50,1
1827871,461,7091,50,1
1827872,461,66,51,1
1827873,461,74,52,1
1828490,671976,75883,50,1
1828625,671977,75883,50,1
1828543,672009,203819,50,1
1828565,672015,5667,50,1
17231013,672017,5667,50,1
1829899,672440,21396,50,1
1831589,672997,78573,50,1
1831714,673032,5667,50,1
1831722,673036,149158,50,1
1831747,673038,203918,50,0
2742074,673380,165722,50,1
1833685,673716,78573,50,1
11469357,674107,78573,50,2
3708449,674114,149158,50,1
1840246,675880,5667,50,1
1841218,676217,175492,50,1
1841228,676218,175492,50,1
1841244,676222,175492,50,1
1841697,676374,44189,50,1
1841698,676374,44188,51,1
1950507,676698,149158,50,2
1859369,676949,78573,50,1
1843493,676960,73140,50,1
1843653,676961,73140,50,1
16418872,676989,73140,50,1
1844308,462,7174,50,1
1844309,462,19,51,1
1844307,462,259,50,1
1844420,677255,149158,50,0
1845493,677607,75883,50,1
1893523,677817,175492,50,1
8301345,678200,203918,50,1
1847893,678433,169351,50,1
1847997,678437,169351,50,1
1849762,678963,75883,50,1
2254637,678964,75883,50,1
1857017,681332,149158,50,1
1857124,681361,149158,50,1
2792158,681381,149158,50,1
1856937,681400,149158,50,1
1890217,681973,75883,50,1
4494096,682246,203819,50,1
1860689,682735,75883,50,1
1860695,682736,75883,50,1
1860706,682739,75883,50,2
1860716,682740,75883,50,1
1860721,682741,75883,50,1
6361154,683774,75883,50,1
1865003,684125,10653,50,1
1871465,463,19597,50,1
1871470,463,292227,51,1
1871466,463,561718,51,1
1871633,464,19597,50,1
1871636,464,292227,51,1
1871634,464,13051,51,1
1871635,464,13051,52,1
1882737,465,33,50,1
1882738,465,269,51,1
1884830,690386,75883,50,1
2063788,692223,75883,50,1
6168675,692454,78573,50,1
16182273,695029,203918,50,1
1899253,695341,21396,50,2
1901532,696034,73140,50,1
1901539,696035,73140,50,1
1901547,696038,73140,50,1
1901609,466,77,50,1
4437195,696128,21396,50,1
1901995,467,28,50,1
1901996,467,28,51,1
1901997,467,29,52,1
12709246,29,28,50,1
12709247,29,28,51,2
1910201,468,100,50,1
1910202,468,152,51,1
1910203,468,153,52,1
1910232,469,100,50,1
1910233,469,99,51,1
1910234,469,372,52,1
1910235,469,470,125,1
6687179,470,100,50,1
6687180,470,99,51,1
6687181,470,372,52,1
1911851,699346,175492,50,1
15296537,699348,175492,50,1
8323024,699351,78573,50,1
1912124,471,88415,50,1
1914135,700012,5667,50,1
1917333,472,100,50,1
1917334,472,99,51,1
1917335,472,404,52,1
1918436,473,88415,50,1
1918438,473,254,52,1
1920105,701871,5667,50,1
3170392,701874,5667,50,1
1922366,702669,5667,50,1
1923818,703114,73130,50,1
1928493,474,58,50,1
1928494,474,59,51,2
1928495,474,60,52,1
1928496,474,57,125,1
1928497,474,475,125,1
14657695,475,58,50,1
14657696,475,59,51,1
14657697,475,60,52,1
14657698,475,57,125,2
1928587,704542,77,50,1
1928589,704542,704543,52,1
14240622,704543,77,50,1
1931803,476,271291,50,1
1931807,476,477,52,1
1931805,476,585251,51,1
1931804,476,271292,50,1
8713074,477,271291,50,1
8713076,477,585251,51,1
8713075,477,271292,50,1
1932385,705626,5667,50,1
1944263,705752,5667,50,1
1944264,705752,34281,50,1
1933556,706005,77,50,1
1933558,706005,704543,52,1
1933559,706005,704542,125,1
1944039,709299,34281,50,1
1944140,709301,5667,50,1
1944242,709346,5667,50,1
1948938,709347,5667,50,1
1947359,710251,78573,50,1
5958099,710269,149158,50,1
3157039,710273,149158,50,1
16854141,710277,78573,50,1
1947796,710467,149158,50,1
4934738,711033,75883,50,1
7992657,711034,75883,50,1
14564292,711035,75883,50,1
1951678,478,88415,50,1
1951680,478,23,52,1
1951677,478,173,50,1
1951679,478,10149,51,1
1952121,479,120,50,2
1952122,479,120,51,1
1952123,479,123,52,1
1952124,479,367,125,0
1953802,480,357,50,1
1953803,480,388,51,1
1953804,480,389,51,1
1953805,480,390,52,1
1953806,480,481,125,1
1956525,481,357,50,1
1956526,481,388,51,1
1956527,481,389,51,1
1956528,481,390,52,1
1954676,712536,52715,50,1
1956031,712998,203819,50,1
10675845,714009,175492,50,1
1962495,482,120,50,1
1962496,482,120,51,1
1962497,482,123,52,1
1962513,483,120,50,1
1962514,483,120,51,1
1962515,483,123,52,1
1968804,484,120,50,1
1968805,484,120,51,1
1968806,484,121,52,1
1968842,485,120,50,1
1968843,485,120,51,1
1968844,485,121,52,1
1968845,485,119,125,1
1970058,486,19597,50,1
1970063,486,292227,51,1
1971264,717655,5667,50,1
1977272,719822,42902,50,1
3626827,721988,78573,50,1
1994732,487,510197,50,1
1994733,487,378,51,1
1994735,487,488,52,1
7336753,488,510197,50,0
7336754,488,378,51,1
1998821,726857,75883,50,1
2474815,727989,21396,50,1
2002535,489,259,50,1
2002536,489,90488,51,1
2002537,489,184,51,1
2002542,489,2860,51,1
2002538,489,490,52,1
2002539,489,490,125,1
3420853,490,259,50,1
3420854,490,90488,51,1
3420855,490,184,51,1
2747400,728723,34281,50,1
2747479,728729,5667,50,1
2747481,728729,34281,50,1
8784824,491,53,50,1
8784825,491,186,51,1
2008195,492,729750,50,1
2008196,492,493,51,1
