edge_id:int,source_id:int,target_id:int,label_id:int
9597117,2974667,257,48
9597118,2974667,258,49
9597938,2974908,14600,49
9598005,2974925,14600,49
9598038,2974933,14600,48
9598039,2974933,252536,49
9601609,2975885,6526,48
9601610,2975885,6527,49
9602312,2976019,257,48
9602313,2976019,258,49
9602314,2976019,6980,49
9602315,2976019,6981,49
9602352,2976030,257,48
9602353,2976030,258,49
9602354,2976030,6980,49
9602413,2976040,257,48
9602414,2976040,258,49
9603561,2976244,257,48
9603562,2976244,258,49
9603897,2976328,257,48
9603898,2976328,258,49
9607720,2977530,257,48
9607721,2977530,258,49
9613644,2979332,14600,48
9616528,2980130,257,48
9616529,2980130,34420,49
12302956,2980131,257,48
12302957,2980131,34420,49
12302293,2980132,257,48
12302294,2980132,34420,49
9625378,2982424,257,48
9625379,2982424,52845,49
9625589,2982484,257,48
9625590,2982484,52747,49
9632071,2984159,257,48
9632072,2984159,258,49
9632073,2984159,6980,49
9638124,2985958,257,48
9638125,2985958,258,49
9646380,2988524,257,48
9646381,2988524,9854,49
9646386,2988525,257,48
9646387,2988525,9854,49
9646392,2988526,257,48
9646393,2988526,9854,49
9646398,2988527,257,48
9646399,2988527,9854,49
9646404,2988528,257,48
9646405,2988528,9854,49
9646416,2988529,257,48
9646417,2988529,9854,49
9646422,2988530,257,48
9646423,2988530,9854,49
9646428,2988531,257,48
9646429,2988531,9854,49
9646434,2988532,257,48
9646435,2988532,9854,49
9646440,2988533,257,48
9646441,2988533,9854,49
9646450,2988536,257,48
9646451,2988536,9854,49
9646456,2988538,257,48
9646457,2988538,9854,49
9646462,2988539,257,48
9646463,2988539,9854,49
9646477,2988543,257,48
9646478,2988543,9854,49
9646550,2988554,257,48
9646551,2988554,9854,49
9646556,2988555,257,48
9646557,2988555,9854,49
9646562,2988556,257,48
9646563,2988556,9854,49
9646572,2988559,257,48
9646573,2988559,9854,49
9646591,2988561,257,48
9646592,2988561,9854,49
9646597,2988562,257,48
9646598,2988562,9854,49
9646603,2988563,257,48
9646604,2988563,9854,49
9646615,2988566,257,48
9646616,2988566,9854,49
9646621,2988567,257,48
9646622,2988567,9854,49
9646627,2988568,257,48
9646628,2988568,9854,49
9646633,2988569,257,48
9646634,2988569,9854,49
9646639,2988570,257,48
9646640,2988570,9854,49
9646645,2988571,257,48
9646646,2988571,9854,49
9646651,2988572,257,48
9646652,2988572,9854,49
9646669,2988574,257,48
9646670,2988574,9854,49
9646675,2988575,257,48
9646676,2988575,9854,49
9646681,2988576,257,48
9646682,2988576,9854,49
9646695,2988578,257,48
9646696,2988578,9854,49
9646701,2988579,257,48
9646702,2988579,9854,49
9646707,2988580,257,48
9646708,2988580,9854,49
9646713,2988581,257,48
9646714,2988581,9854,49
9653063,2990393,257,48
9653064,2990393,258,49
9653198,2990428,257,48
9653199,2990428,258,49
9653228,2990434,257,48
9653229,2990434,258,49
9653467,2990504,46509,48
9653468,2990504,914279,49
9653494,2990508,46509,48
9653498,2990509,46509,48
9653535,2990517,46509,48
9653604,2990539,46509,48
9653610,2990540,46509,48
9653616,2990541,46509,48
9653617,2990541,914279,49
9653622,2990542,46509,48
9653623,2990542,914279,49
9653628,2990543,46509,48
9653634,2990544,46509,48
9653635,2990544,914279,49
9653640,2990545,46509,48
9653646,2990546,46509,48
9653647,2990546,914279,49
9653652,2990547,46509,48
9653658,2990548,46509,48
9653659,2990548,914279,49
9653664,2990549,46509,48
9653688,2990554,46509,48
9653694,2990555,46509,48
9653701,2990556,914279,49
9653700,2990556,46509,48
9653706,2990557,46509,48
9653712,2990558,46509,48
9653737,2990562,46509,48
9653738,2990562,914279,49
9653743,2990563,46509,48
9653744,2990563,914279,49
9653749,2990564,46509,48
9653750,2990564,914279,49
9653755,2990565,46509,48
9653756,2990565,914279,49
9653761,2990566,46509,48
9653762,2990566,914279,49
9653767,2990567,46509,48
9653773,2990568,46509,48
9653779,2990569,46509,48
9653780,2990569,914279,49
9653785,2990570,46509,48
9653786,2990570,914279,49
9653791,2990571,46509,48
9653792,2990571,914279,49
9653797,2990572,46509,48
9653803,2990573,46509,48
9653804,2990573,914279,49
9653809,2990574,46509,48
9653815,2990575,46509,48
9653821,2990576,46509,48
9669803,2994823,257,48
9669804,2994823,34420,49
9672542,2995632,14600,49
9678546,2997506,257,48
9678547,2997506,52747,49
9680421,2998089,257,48
9680422,2998089,9854,49
17127017,2998090,257,48
17127018,2998090,9854,49
14825512,2998091,257,48
14825513,2998091,9854,49
9682309,2998681,56958,48
9682310,2998681,2632,49
9693055,3001474,257,48
9693056,3001474,34420,49
9705756,3005648,257,48
9705757,3005648,9854,49
9707221,3006077,949,48
9725956,3011921,2871,49
9725961,3011921,2634,48
9725962,3011921,2872,49
9784650,3011922,2871,49
9784653,3011922,2634,48
9784654,3011922,2872,49
14887006,3011923,2871,49
14887010,3011923,2634,48
14887011,3011923,2872,49
9726141,3011963,2871,49
9726146,3011963,2634,48
9726147,3011963,2872,49
9726430,3012048,56958,48
9726431,3012048,2632,49
9734362,3014533,70577,49
9734361,3014533,52827,48
9734366,3014534,70577,49
9734365,3014534,52827,48
9741544,3016695,6526,48
9741545,3016695,314516,49
9747929,3018723,257,48
9747930,3018723,258,49
9749872,3019386,257,48
9749873,3019386,258,49
9761226,3022735,56958,48
14512192,3022736,56958,48
9762400,3023045,2632,49
9762406,3023045,2634,48
9784544,3029491,56958,48
9784545,3029491,2871,49
9784551,3029491,2872,49
9785073,3029585,56958,48
9785074,3029585,37557,49
9785079,3029585,2872,49
9791962,3031522,949,48
9794014,3032007,257,48
9794727,3032230,46509,48
9800200,3033588,257,48
9800201,3033588,258,49
9826019,3040550,949,48
9826400,3040668,257,48
9826401,3040668,258,49
9826734,3040772,70577,49
9826736,3040772,70578,48
9828578,3041202,56958,48
9828579,3041202,70577,49
9836836,3043390,190725,48
9836837,3043390,12853,49
9838632,3043936,257,48
9838776,3043961,257,48
9841560,3044819,949,48
9843075,3045230,46509,48
9847108,3046335,257,48
9847109,3046335,2193,49
9855394,3048855,257,48
9855396,3048855,9854,49
9855395,3048855,9855,48
9858514,3049685,2634,48
9865965,3051578,257,48
9865966,3051578,34420,49
9869657,3052571,257,48
9869658,3052571,258,49
9873348,3053732,949,48
9873469,3053753,56958,48
9873470,3053753,70577,49
9873474,3053753,70578,49
9873522,3053771,56958,48
9873523,3053771,70577,49
9873536,3053774,70577,49
9873535,3053774,56958,48
11531145,3053775,56958,48
11531146,3053775,70577,49
9873541,3053776,70577,49
9873540,3053776,236393,48
9873544,3053778,56958,48
9873545,3053778,70577,49
9873654,3053798,56958,48
9873655,3053798,70577,49
9873721,3053818,56958,48
9873722,3053818,70577,49
9873771,3053836,56958,48
9873772,3053836,70577,49
9874286,3053961,2632,49
9874290,3053961,2634,48
9884182,3057287,257,48
9884183,3057287,258,49
9920201,3068789,56958,48
9920202,3068789,2632,49
9936196,3073493,257,48
9936197,3073493,52845,49
9955723,3078741,46509,48
9955724,3078741,58285,49
9964177,3080655,257,48
9964178,3080655,2193,49
9964179,3080655,5445,49
9968653,3081709,257,48
9968654,3081709,34420,49
9991366,3087405,257,48
9991367,3087405,258,49
9993333,3087987,949,48
9993397,3088003,949,48
9993404,3088004,949,48
10010349,3093121,6526,48
10010350,3093121,6527,49
10014366,3094563,257,48
10014367,3094563,258,49
11031017,3094564,257,48
11031018,3094564,258,49
10014372,3094565,257,48
10014373,3094565,258,49
10014378,3094566,257,48
10014379,3094566,258,49
10014387,3094568,257,48
10014388,3094568,258,49
10014408,3094573,257,48
10014409,3094573,258,49
10014431,3094581,257,48
10014432,3094581,258,49
10014462,3094591,257,48
10014463,3094591,258,49
10014468,3094592,257,48
10014469,3094592,258,49
10014480,3094595,257,48
10014481,3094595,258,49
10018769,3095931,46509,48
10020168,3096358,257,48
10020169,3096358,258,49
10020170,3096358,6980,49
10020180,3096360,257,48
10020181,3096360,258,49
10020182,3096360,6980,49
10020187,3096361,257,48
10020188,3096361,258,49
10020189,3096361,6980,49
10024535,3097765,257,48
10024536,3097765,258,49
10024537,3097765,6980,49
10024538,3097765,6981,49
10024544,3097766,257,48
10024545,3097766,258,49
10024546,3097766,6980,49
10024547,3097766,6981,49
10024557,3097768,257,48
10024558,3097768,258,49
10024559,3097768,6980,49
10024560,3097768,6981,49
10025291,3098014,46509,48
10025616,3098111,257,48
10025617,3098111,1359,49
10025659,3098128,257,48
10025660,3098128,1359,49
10025891,3098179,257,48
10025892,3098179,1359,49
10026023,3098212,257,48
10026024,3098212,1359,49
10026071,3098225,257,48
10026072,3098225,1359,49
10094928,3098226,257,48
10094929,3098226,1359,49
10033025,3100285,257,48
10033026,3100285,52747,49
12827201,3100286,257,48
12827203,3100286,52747,49
12827202,3100286,9855,48
13106657,3100287,257,48
13106658,3100287,52747,49
10034464,3100649,257,48
10034465,3100649,1359,49
10094924,3100654,257,48
10094925,3100654,1359,49
10038002,3101658,257,48
10038003,3101658,258,49
10043104,3103239,257,48
10043105,3103239,1359,49
10058853,3108099,257,48
10058854,3108099,1359,49
10058954,3108133,257,48
10058955,3108133,1359,49
10058959,3108134,257,48
10058960,3108134,1359,49
10059093,3108164,257,48
10059094,3108164,1359,49
10059232,3108191,257,48
10059233,3108191,1359,49
10059241,3108193,257,48
10059242,3108193,1359,49
10062243,3108915,46509,48
10090444,3118125,257,48
10090445,3118125,258,49
10142045,3130761,257,48
10142046,3130761,258,49
10155410,3135149,257,48
10155411,3135149,1359,49
10157923,3135150,257,48
10157924,3135150,1359,49
10160716,3136949,257,48
10160717,3136949,1359,49
10173182,3136950,257,48
10173183,3136950,1359,49
10162081,3137350,257,48
10168117,3139115,257,48
10168118,3139115,1359,49
10168887,3139351,949,48
10173404,3140710,257,48
10173405,3140710,1359,49
10173936,3140711,257,48
10173937,3140711,1359,49
10174041,3140900,257,48
10174042,3140900,1359,49
10174150,3140926,257,48
10174151,3140926,1359,49
10174208,3140941,257,48
10174209,3140941,1359,49
10174354,3140983,257,48
10174355,3140983,1359,49
10207844,3151292,46509,48
10207850,3151293,46509,48
10207856,3151294,46509,48
10207862,3151295,46509,48
10207885,3151297,46509,48
10207903,3151299,46509,48
10207909,3151300,46509,48
10207915,3151301,46509,48
10207921,3151302,46509,48
10207927,3151303,46509,48
10207933,3151304,46509,48
10207945,3151305,46509,48
10207951,3151306,46509,48
10207956,3151307,46509,48
10207998,3151321,46509,48
10208021,3151327,46509,48
10208027,3151328,46509,48
10208049,3151332,46509,48
10208066,3151333,46509,48
10208072,3151334,46509,48
10208092,3151339,46509,48
10208099,3151341,46509,48
10208105,3151342,46509,48
10208131,3151343,46509,48
10208137,3151344,46509,48
10208143,3151345,46509,48
10208149,3151346,46509,48
10208164,3151351,46509,48
10208237,3151367,46509,48
10208289,3151378,46509,48
10208295,3151379,46509,48
10208301,3151380,46509,48
10208313,3151381,46509,48
10208319,3151382,46509,48
10208331,3151385,46509,48
10208356,3151392,46509,48
10208362,3151393,46509,48
10208368,3151394,46509,48
10208391,3151400,46509,48
10208397,3151401,46509,48
10208418,3151404,46509,48
10208436,3151407,46509,48
10208445,3151410,46509,48
10218766,3154456,257,48
10218767,3154456,2193,49
10218768,3154456,5445,49
10234278,3159035,257,48
10234279,3159035,258,49
10235580,3159429,949,48
10238873,3160417,949,48
10240016,3160758,949,48
10255070,3165244,257,48
10255071,3165244,258,49
10256566,3165662,46509,48
10256567,3165662,58285,49
10256633,3165682,46509,48
10256634,3165682,58285,49
10256641,3165683,46509,48
10256642,3165683,58285,49
10256649,3165684,46509,48
10256650,3165684,58285,49
10256656,3165685,46509,48
10256657,3165685,58285,49
10256664,3165686,46509,48
10256665,3165686,58285,49
10256671,3165687,46509,48
10256672,3165687,58285,49
10256686,3165689,46509,48
10256687,3165689,58285,49
10256701,3165691,46509,48
10256702,3165691,58285,49
10259338,3166445,949,48
10270052,3169798,257,48
10270289,3169860,257,48
10270290,3169860,258,49
10283749,3174278,949,48
10290077,3176248,56958,48
10290078,3176248,70579,49
10290082,3176248,2872,49
10290084,3176251,56958,48
10290088,3176251,2872,49
10290170,3176277,56958,48
10290171,3176277,2872,49
10290208,3176287,56958,48
10290209,3176287,70579,49
10290213,3176287,2872,49
10290217,3176289,56958,48
10290218,3176289,70579,49
10290220,3176289,2872,49
10290230,3176292,56958,48
10290231,3176292,2632,49
10291534,3176679,2634,48
10291770,3176754,2634,48
10291828,3176772,2634,48
10302803,3180201,949,48
10320032,3185311,257,48
10320033,3185311,258,49
10322798,3186018,46509,48
10322799,3186018,58285,49
10325157,3186647,257,48
10325158,3186647,9854,49
12925553,3186648,257,48
12925554,3186648,9854,49
10327252,3187168,257,48
10327253,3187168,258,49
10331223,3188321,257,48
10331224,3188321,52845,49
10337405,3190002,949,48
10340120,3190828,2632,49
10340126,3190828,2634,48
10342433,3191520,14600,49
10342434,3191520,573161,49
10370653,3199630,46509,48
10392359,3205814,2634,48
10394706,3206449,2634,48
10394965,3206524,2634,48
10395066,3206552,2634,48
10395482,3206687,2634,48
10402208,3208757,257,48
10402209,3208757,9854,49
10404128,3209090,257,48
10404129,3209090,34420,49
10405366,3209414,949,48
10409687,3210448,46509,48
10409688,3210448,58278,49
10412720,3211336,46509,48
10412858,3211351,46509,48
10413050,3211405,46509,48
10413080,3211410,46509,48
10413090,3211411,46509,48
10413545,3211491,46509,48
10413551,3211492,46509,48
10433102,3217134,46509,48
10433107,3217135,46509,48
10433112,3217136,46509,48
10433123,3217138,46509,48
10433124,3217138,58278,49
10433125,3217138,74735,49
10433129,3217139,46509,48
10433130,3217139,58278,49
10433131,3217139,74735,49
10433136,3217142,46509,48
10433137,3217142,58278,49
10433138,3217142,74735,49
10433142,3217143,46509,48
10433143,3217143,58278,49
10433144,3217143,74735,49
10433148,3217144,46509,48
10433149,3217144,58278,49
10433150,3217144,74735,49
10433154,3217145,46509,48
10433155,3217145,58278,49
10433156,3217145,74735,49
10433160,3217146,46509,48
10433161,3217146,58278,49
10433162,3217146,74735,49
10433172,3217150,46509,48
10433173,3217150,58278,49
10433174,3217150,74735,49
10433178,3217151,46509,48
10433179,3217151,58278,49
10433180,3217151,74735,49
10433186,3217153,46509,48
10433187,3217153,58278,49
10433188,3217153,74735,49
10433192,3217154,46509,48
10433193,3217154,58278,49
10433194,3217154,74735,49
10433198,3217155,46509,48
10433199,3217155,58278,49
10433200,3217155,74735,49
10433204,3217156,46509,48
10433205,3217156,58278,49
10433206,3217156,74735,49
10443403,3220178,257,48
10443404,3220178,34420,49
10458125,3220180,257,48
10458126,3220180,34420,49
10444787,3220571,46509,48
10449861,3222071,6526,48
10449862,3222071,314516,49
10465159,3226659,257,48
10465160,3226659,52747,49
10474309,3229447,46509,48
10477952,3230563,257,48
10477953,3230563,258,49
10493813,3235190,257,48
10493814,3235190,9854,49
10493949,3235228,257,48
10493950,3235228,9854,49
10501639,3237438,949,48
16938304,3237439,949,48
10501646,3237440,949,48
11491933,3237441,949,48
10501699,3237451,949,48
10501706,3237453,949,48
10501760,3237464,949,48
10501824,3237478,949,48
10501835,3237481,949,48
10507985,3239435,257,48
10507986,3239435,258,49
10513131,3240936,257,48
10513132,3240936,34420,49
10516966,3241997,257,48
10516967,3241997,52747,49
12003381,3241998,257,48
12003382,3241998,52747,49
10516998,3242005,257,48
10516999,3242005,52747,49
10517027,3242010,56958,48
10517028,3242010,2632,49
10519663,3242702,257,48
10525046,3244426,46509,48
10525047,3244426,58285,49
10525048,3244426,60844,49
10527885,3245223,949,48
10527912,3245224,949,48
10527974,3245246,949,48
10547342,3250436,257,48
10547343,3250436,52845,49
12228429,3250437,257,48
12228430,3250437,52845,49
10568765,3256563,257,48
10568766,3256563,2193,49
10568767,3256563,5445,49
10583004,3260848,949,48
10589506,3262765,949,48
10591999,3263388,949,48
10594273,3264097,257,48
10594274,3264097,34420,49
10602714,3266595,46509,48
10605023,3267173,257,48
10605024,3267173,65859,49
10613093,3269299,257,48
10613094,3269299,34420,49
10622563,3271746,257,48
10622564,3271746,258,49
10624031,3272120,257,48
10624032,3272120,258,49
10631172,3274155,257,48
10631173,3274155,2193,49
10631174,3274155,10733,49
10637309,3275972,46509,48
10650977,3280210,949,48
10679338,3288069,257,48
10679339,3288069,2193,49
10702983,3294867,257,48
10702984,3294867,52845,49
10704977,3295521,70579,49
10704981,3295521,2634,48
10704982,3295521,2872,49
10708802,3296684,949,48
10708851,3296695,949,48
10709159,3296800,949,48
10723813,3300856,56958,48
10729160,3302359,257,48
10729161,3302359,2193,49
10729162,3302359,5445,49
10738680,3304851,949,48
10742843,3304852,949,48
10738989,3304950,257,48
10738990,3304950,257,48
10738991,3304950,1359,49
10765226,3311795,257,48
10765227,3311795,258,49
10769304,3312864,46509,48
10771749,3313499,257,48
10771750,3313499,258,49
10772506,3313690,949,48
10775748,3314548,949,48
10778396,3315286,949,48
10778506,3315316,949,48
10808219,3322287,257,48
10808220,3322287,258,49
10808221,3322287,221261,49
10840548,3330598,257,48
10840549,3330598,9854,49
10848602,3332819,257,48
10848603,3332819,2193,49
10848604,3332819,5445,49
10852358,3334300,257,48
10852359,3334300,2193,49
10852404,3334308,257,48
10852405,3334308,2193,49
10853545,3334592,949,48
10865810,3338389,46509,48
10865884,3338399,56958,48
10887854,3345066,46509,48
10888229,3345176,257,48
10888230,3345176,52845,49
10889851,3345608,257,48
10889852,3345608,9854,49
10889859,3345610,257,48
10889860,3345610,9854,49
10890981,3345968,257,48
10890982,3345968,52747,49
10903545,3350048,46509,48
10903546,3350048,58278,49
10911684,3352413,257,48
10911685,3352413,258,49
10919494,3354553,257,48
10919495,3354553,52845,49
10919996,3354728,949,48
10922985,3355547,257,48
10922986,3355547,2193,49
10922987,3355547,5445,49
10922990,3355548,257,48
10922991,3355548,2193,49
10922992,3355548,5445,49
10923017,3355559,257,48
10923018,3355559,2193,49
10923019,3355559,5445,49
10946029,3362474,257,48
10946030,3362474,34420,49
10946119,3362505,257,48
10946120,3362505,34420,49
10946396,3362601,257,48
10946397,3362601,34420,49
10946467,3362602,257,48
10946468,3362602,34420,49
10947582,3362927,257,48
10947583,3362927,34420,49
10951333,3364082,257,48
10951334,3364082,258,49
10951335,3364082,6980,49
10954993,3365265,257,48
10954994,3365265,258,49
10966286,3368623,257,48
10966287,3368623,258,49
10966288,3368623,6980,49
10967278,3368895,257,48
10967279,3368895,258,49
10967280,3368895,6980,49
10968235,3369124,257,48
10969417,3369472,257,48
10969418,3369472,258,49
10969460,3369483,257,48
10969461,3369483,258,49
10970495,3369827,46509,48
10970496,3369827,58285,49
10970497,3369827,60844,49
10970580,3369852,46509,48
10970581,3369852,58285,49
10970582,3369852,60844,49
10970638,3369865,46509,48
10970639,3369865,58285,49
10970640,3369865,60844,49
10970649,3369867,46509,48
10970650,3369867,58285,49
10970651,3369867,60844,49
10976136,3371497,257,48
10976137,3371497,258,49
10976138,3371497,6980,49
10976390,3371582,257,48
10976391,3371582,258,49
10976392,3371582,6980,49
10976464,3371600,46509,48
10976883,3371735,257,48
10976884,3371735,258,49
10977973,3372028,257,48
10977974,3372028,258,49
10979944,3372585,257,48
10979945,3372585,258,49
10979946,3372585,6980,49
10983051,3373469,949,48
10985540,3374174,257,48
10985541,3374174,258,49
10985542,3374174,6980,49
10991881,3376113,257,48
10991882,3376113,258,49
10991883,3376113,6980,49
10999940,3378380,6526,48
11002732,3379140,257,48
11002733,3379140,258,49
11002734,3379140,6980,49
11003639,3379398,257,48
11003640,3379398,2193,49
11009839,3381226,257,48
11012332,3381933,949,48
11015014,3382712,257,48
11015015,3382712,2193,49
11015016,3382712,5445,49
11022276,3384721,257,48
11022277,3384721,258,49
11022282,3384722,257,48
11022283,3384722,258,49
11022332,3384737,257,48
11022333,3384737,258,49
11022343,3384742,257,48
11022344,3384742,258,49
11022385,3384758,257,48
11022386,3384758,258,49
11022397,3384759,257,48
11022398,3384759,258,49
11022504,3384779,257,48
11022505,3384779,258,49
11022510,3384780,257,48
11022511,3384780,258,49
11025892,3385844,257,48
11025893,3385844,258,49
11038251,3389465,6526,48
11038252,3389465,6527,49
11042974,3390608,257,48
11042975,3390608,258,49
11060868,3395150,257,48
11060870,3395150,52747,49
11060869,3395150,9855,48
11077895,3399310,257,48
11077896,3399310,258,49
11077897,3399310,6980,49
11077907,3399311,257,48
11077908,3399311,258,49
11077909,3399311,6980,49
11077941,3399318,257,48
11077942,3399318,258,49
11077946,3399320,257,48
11077947,3399320,258,49
11077948,3399320,6980,49
11078023,3399340,46509,48
11078024,3399340,58285,49
11078025,3399340,60844,49
11078126,3399365,257,48
11078127,3399365,258,49
11078304,3399397,257,48
11078305,3399397,258,49
11078310,3399398,257,48
11078311,3399398,258,49
11078334,3399403,257,48
11078335,3399403,258,49
11078365,3399407,257,48
11078366,3399407,258,49
11080326,3399933,257,48
11080327,3399933,258,49
11080328,3399933,6980,49
11080329,3399933,6981,49
11081334,3400196,257,48
11081335,3400196,258,49
11081410,3400225,257,48
11081411,3400225,258,49
11083611,3400686,257,48
11083612,3400686,258,49
11089784,3401793,257,48
11089785,3401793,9854,49
12581451,3401794,257,48
12581452,3401794,9854,49
11090156,3401899,257,48
11090157,3401899,258,49
11090158,3401899,6980,49
11093111,3402639,257,48
11093112,3402639,1359,49
11981160,3402640,257,48
11981161,3402640,1359,49
11093120,3402642,257,48
11093121,3402642,1359,49
11093142,3402647,257,48
11093143,3402647,1359,49
11093300,3402648,257,48
11093301,3402648,1359,49
11093191,3402661,257,48
11093192,3402661,1359,49
11093230,3402668,257,48
11093231,3402668,1359,49
11093565,3402744,257,48
15143463,3402746,257,48
12264620,3402747,257,48
11095519,3403131,257,48
11095520,3403131,34420,49
11100875,3404413,149070,49
11100881,3404413,44390,49
11105842,3405907,257,48
11105843,3405907,258,49
11105844,3405907,6980,49
11109861,3407003,257,48
11109862,3407003,258,49
11109981,3407030,257,48
11109982,3407030,258,49
11125597,3411255,2632,49
11125596,3411255,56958,48
11130883,3412716,257,48
11130884,3412716,258,49
11159098,3419377,257,48
11159099,3419377,258,49
11169461,3422092,257,48
11169462,3422092,34420,49
13091034,3422093,257,48
13091035,3422093,34420,49
11170738,3422355,257,48
11170739,3422355,34420,49
11170915,3422414,257,48
11170916,3422414,34420,49
11172093,3422769,2634,48
11172094,3422769,2872,49
11172091,3422769,37557,49
11177146,3423934,257,48
11177147,3423934,34420,49
11178835,3424223,257,48
11178836,3424223,34420,49
11275417,3424224,257,48
11275418,3424224,34420,49
11206032,3429372,149070,49
11206036,3429372,44390,49
11217360,3432377,257,48
11217361,3432377,65859,49
11217820,3432539,257,48
11217821,3432539,52747,49
11217985,3432594,149070,49
11217987,3432594,44390,49
11218007,3432601,257,48
11221086,3433476,257,48
11221087,3433476,34420,49
11221312,3433548,257,48
11221313,3433548,34420,49
11221471,3433589,257,48
11221472,3433589,34420,49
11221644,3433653,257,48
11221645,3433653,34420,49
11224017,3434343,949,48
11225630,3434843,257,48
11225631,3434843,2193,49
11225632,3434843,5445,49
11228271,3435661,257,48
11228272,3435661,34420,49
11228434,3435713,257,48
11228435,3435713,34420,49
11230387,3436300,257,48
11230388,3436300,258,49
11244438,3440477,257,48
11244439,3440477,34420,49
11247911,3441669,257,48
11247913,3441669,52747,49
11247912,3441669,9855,48
11250179,3442480,257,48
11250180,3442480,34420,49
11252785,3443197,949,48
11261423,3445633,949,48
11261453,3445641,949,48
11261570,3445664,949,48
11270928,3448092,257,48
11270972,3448099,257,48
11270973,3448099,258,49
11273320,3448852,949,48
11274510,3449194,257,48
11274589,3449215,257,48
11274590,3449215,1359,49
17424834,3449216,257,48
17424835,3449216,1359,49
11275297,3449419,257,48
11275298,3449419,34420,49
11275304,3449422,257,48
11275305,3449422,34420,49
11285607,3452748,949,48
11285809,3452801,949,48
11285832,3452811,949,48
11285843,3452814,949,48
11289309,3453722,56958,48
11289310,3453722,2632,49
11315031,3461174,56958,48
11315032,3461174,2632,49
11316033,3461472,56958,48
11316034,3461472,2632,49
11316089,3461488,56958,48
11316090,3461488,2632,49
11317404,3461924,56958,48
11317405,3461924,2632,49
11327956,3464780,257,48
11327957,3464780,258,49
11327958,3464780,6980,49
11334036,3466499,46509,48
11343767,3469317,257,48
11343768,3469317,2193,49
11343769,3469317,5445,49
11368324,3476360,949,48
11378233,3478594,257,48
11382556,3479863,257,48
11382557,3479863,9854,49
11383029,3480043,257,48
11383030,3480043,9854,49
11383194,3480100,257,48
11383195,3480100,9854,49
11384111,3480384,949,48
11384117,3480385,949,48
11384134,3480389,949,48
11384140,3480390,949,48
11390415,3482627,257,48
12002389,3482628,257,48
12002262,3482629,257,48
11397685,3484685,257,48
11397686,3484685,34420,49
11397948,3484751,257,48
11397949,3484751,34420,49
11397981,3484762,257,48
11397982,3484762,34420,49
11398259,3484834,257,48
11398260,3484834,34420,49
11398544,3484936,257,48
11398545,3484936,34420,49
11398565,3484944,257,48
11398566,3484944,34420,49
11398762,3484995,257,48
11398763,3484995,34420,49
11398770,3484997,257,48
11398771,3484997,65859,49
11402966,3486191,949,48
11403109,3486234,949,48
11403129,3486236,949,48
11409079,3488024,257,48
11409080,3488024,258,49
11415832,3489897,257,48
11415905,3489909,257,48
11415906,3489909,52845,49
11416263,3490003,257,48
11416264,3490003,52845,49
11416271,3490007,257,48
11416272,3490007,52845,49
11416277,3490010,257,48
11416278,3490010,52845,49
11416621,3490104,949,48
11416743,3490147,257,48
11416744,3490147,52845,49
11416759,3490151,257,48
11416760,3490151,52845,49
11424887,3492625,257,48
11424888,3492625,257,48
11424889,3492625,1359,49
11425740,3492899,257,48
11425741,3492899,258,49
11425828,3492921,257,48
11425829,3492921,258,49
11426191,3493050,257,48
11426192,3493050,258,49
11426307,3493077,257,48
11426308,3493077,258,49
11426515,3493136,257,48
11426516,3493136,258,49
11437599,3496668,257,48
11437600,3496668,34420,49
11450094,3500112,46509,48
11450179,3500134,46509,48
11451236,3500481,46509,48
11452357,3500708,257,48
11452358,3500708,65859,49
11491327,3512757,257,48
11491328,3512757,258,49
11491329,3512757,6980,49
11491330,3512757,6981,49
11491515,3512815,257,48
11491516,3512815,258,49
11493902,3513572,257,48
11493903,3513572,258,49
11496626,3514351,257,48
11496627,3514351,258,49
11496628,3514351,6980,49
11505503,3516847,949,48
11505550,3516857,949,48
11505569,3516862,949,48
11505852,3516943,949,48
11506201,3517066,949,48
11506288,3517081,949,48
11509568,3518256,257,48
11509569,3518256,9854,49
11511357,3518828,257,48
11511358,3518828,9854,49
11511477,3518861,257,48
11511478,3518861,9854,49
11517914,3520750,949,48
11518185,3520833,257,48
11518186,3520833,258,49
11518263,3520859,949,48
11518820,3521016,949,48
11520306,3521417,949,48
11528080,3523458,257,48
11528081,3523458,52845,49
11530757,3524194,949,48
11544623,3528300,257,48
11544624,3528300,34420,49
11548618,3529455,46509,48
11548619,3529455,58285,49
11548620,3529455,60844,49
11550151,3529992,257,48
11550152,3529992,2193,49
11550328,3530038,257,48
11550329,3530038,2193,49
11550351,3530042,257,48
11550352,3530042,2193,49
11550356,3530043,257,48
11550357,3530043,2193,49
11550487,3530114,257,48
11550488,3530114,2193,49
11550496,3530118,257,48
11550497,3530118,2193,49
11550533,3530131,257,48
11550534,3530131,2193,49
11550543,3530133,257,48
11550544,3530133,2193,49
11550548,3530134,257,48
11550549,3530134,2193,49
11550583,3530144,257,48
11550584,3530144,2193,49
11550627,3530160,257,48
11550628,3530160,2193,49
11550632,3530161,257,48
11550633,3530161,2193,49
11550637,3530162,257,48
11550638,3530162,2193,49
11550642,3530163,257,48
11550643,3530163,2193,49
11550647,3530164,257,48
11550648,3530164,2193,49
11550652,3530165,257,48
11550653,3530165,2193,49
11550657,3530166,257,48
11550658,3530166,2193,49
11550662,3530167,257,48
11550663,3530167,2193,49
11550667,3530168,257,48
