edge_id:int64,source_id:int64,target_id:int64,label_id:int,graph_id:int
2,2,1,50,787
3,2,3,51,787
1,1,0,49,788
4,1,4,48,788
2,2,1,50,788
3,2,3,51,788
1,1,0,49,789
4,1,4,48,789
2,2,1,50,789
3,2,3,51,789
1,1,0,49,790
4,1,4,48,790
2,2,1,50,790
3,2,3,51,790
1,1,0,49,791
4,1,4,48,791
2,2,1,50,791
3,2,3,51,791
1,1,0,49,792
4,1,4,48,792
2,2,1,50,792
3,2,3,51,792
1,1,0,49,793
4,1,4,48,793
2,2,1,50,793
3,2,3,51,793
1,1,0,49,794
2,1,2,50,794
3,3,1,52,794
4,3,4,49,794
1,1,0,49,795
2,1,2,50,795
3,3,1,52,795
4,3,4,49,795
1,1,0,49,796
2,1,2,50,796
3,3,1,52,796
4,3,4,49,796
1,1,0,49,797
2,1,2,50,797
3,3,1,52,797
4,3,4,49,797
1,1,0,49,798
2,1,2,50,798
3,3,1,52,798
4,3,4,49,798
1,1,0,49,799
2,1,2,50,799
3,3,1,52,799
4,3,4,49,799
1,1,0,49,800
2,1,2,50,800
3,3,1,52,800
4,3,4,49,800
1,1,0,49,801
2,1,2,50,801
3,3,1,52,801
4,3,4,49,801
1,1,0,49,802
2,1,2,50,802
3,3,1,52,802
4,3,4,49,802
1,1,0,49,803
2,1,2,50,803
3,3,1,52,803
4,3,4,49,803
1,1,0,49,804
2,1,2,50,804
3,3,1,52,804
4,3,4,49,804
1,1,0,49,805
2,2,0,49,805
3,3,2,51,805
4,4,2,51,805
1,1,0,49,806
2,2,0,49,806
3,3,2,51,806
4,4,2,51,806
1,1,0,49,807
2,2,0,49,807
3,3,2,51,807
4,4,2,51,807
1,1,0,49,808
2,2,0,49,808
3,3,2,51,808
4,4,2,51,808
1,1,0,49,809
2,2,0,49,809
3,3,2,51,809
4,4,2,51,809
1,1,0,49,810
2,2,0,49,810
3,3,2,51,810
4,4,2,51,810
1,1,0,49,811
2,2,0,49,811
3,3,2,51,811
4,4,2,51,811
1,1,0,49,812
2,2,0,49,812
3,3,2,51,812
4,4,2,51,812
1,1,0,49,813
2,2,0,49,813
3,3,2,51,813
4,4,2,51,813
1,1,0,49,814
2,2,0,49,814
3,3,2,51,814
4,4,2,51,814
1,1,0,49,815
2,2,0,49,815
3,3,2,51,815
4,4,2,51,815
3,0,3,49,816
1,1,0,51,816
2,2,0,51,816
4,3,4,48,816
5,3,5,48,816
3,0,3,48,817
5,0,5,50,817
1,1,0,50,817
2,2,0,50,817
4,4,0,50,817
2,0,2,49,818
5,0,5,48,818
1,1,0,52,818
4,2,4,48,818
3,3,2,49,818
4,0,4,48,819
1,1,0,49,819
5,1,5,50,819
2,2,1,50,819
3,3,0,49,819
3,0,3,49,820
5,0,5,49,820
1,1,0,51,820
2,1,2,50,820
4,1,4,52,820
2,0,2,49,821
4,0,4,48,821
1,1,0,52,821
3,1,3,50,821
5,1,5,125,821
1,1,0,49,822
2,1,2,50,822
3,3,1,52,822
4,3,4,48,822
5,3,5,125,822
5,0,5,49,823
1,1,0,50,823
2,2,0,50,823
3,3,0,50,823
4,4,0,50,823
3,0,3,49,824
1,1,0,51,824
2,1,2,50,824
4,1,4,50,824
5,5,0,51,824
3,0,3,49,825
5,0,5,48,825
1,1,0,51,825
2,1,2,50,825
4,1,4,52,825
3,0,3,49,826
5,0,5,48,826
1,1,0,51,826
2,1,2,50,826
4,1,4,50,826
2,0,2,49,827
1,1,0,52,827
3,1,3,51,827
4,1,4,48,827
5,5,0,52,827
2,0,2,49,828
1,1,0,52,828
3,3,2,49,828
4,4,0,52,828
5,5,2,49,828
2,0,2,49,829
5,0,5,50,829
1,1,0,52,829
3,1,3,51,829
4,1,4,48,829
3,0,3,49,830
1,1,0,51,830
2,2,0,51,830
4,2,4,49,830
5,5,2,52,830
2,0,2,49,831
5,0,5,51,831
1,1,0,52,831
3,1,3,51,831
4,1,4,48,831
3,0,3,49,832
1,1,0,51,832
2,2,0,51,832
4,2,4,49,832
5,2,5,125,832
3,0,3,48,833
1,1,0,50,833
2,2,0,50,833
4,4,0,50,833
5,5,0,50,833
3,0,3,49,834
1,1,0,51,834
2,2,0,51,834
4,2,4,49,834
5,5,2,125,834
2,0,2,49,835
5,0,5,50,835
1,1,0,52,835
3,1,3,48,835
4,1,4,49,835
3,0,3,49,836
1,1,0,51,836
2,1,2,50,836
4,1,4,52,836
5,5,0,51,836
3,0,3,49,837
1,1,0,51,837
2,2,0,51,837
4,2,4,49,837
5,2,5,52,837
3,0,3,49,838
1,1,0,52,838
2,2,0,52,838
4,2,4,49,838
5,2,5,48,838
2,0,2,49,839
4,0,4,48,839
1,1,0,52,839
3,1,3,50,839
5,1,5,49,839
4,0,4,48,840
1,1,0,49,840
2,2,0,49,840
5,2,5,51,840
3,3,2,51,840
3,0,3,49,841
1,1,0,52,841
2,2,0,52,841
4,2,4,49,841
5,2,5,50,841
2,0,2,49,842
5,0,5,49,842
1,1,0,52,842
3,1,3,51,842
4,1,4,50,842
3,0,3,49,843
1,1,0,52,843
2,2,0,52,843
4,2,4,49,843
5,2,5,51,843
2,0,2,49,844
5,0,5,48,844
1,1,0,52,844
3,1,3,51,844
4,1,4,50,844
3,0,3,48,845
5,0,5,49,845
1,1,0,50,845
2,2,0,50,845
4,4,0,50,845
3,0,3,48,846
5,0,5,49,846
1,1,0,50,846
2,2,0,50,846
4,4,0,50,846
3,0,3,48,847
1,1,0,50,847
2,2,0,50,847
4,4,3,48,847
5,5,0,50,847
3,0,3,49,848
5,0,5,50,848
1,1,0,51,848
2,1,2,48,848
4,1,4,52,848
3,0,3,49,849
1,1,0,51,849
2,2,0,51,849
4,2,4,49,849
5,2,5,48,849
3,0,3,49,850
1,1,0,51,850
2,2,0,51,850
4,2,4,49,850
5,2,5,48,850
3,0,3,48,851
1,1,0,49,851
2,2,0,49,851
5,2,5,48,851
4,4,2,49,851
3,0,3,48,852
5,0,5,48,852
1,1,0,49,852
2,2,0,49,852
4,4,2,49,852
3,0,3,49,853
1,1,0,51,853
2,1,2,48,853
4,1,4,52,853
5,5,0,51,853
2,0,2,49,854
5,0,5,49,854
1,1,0,52,854
3,1,3,51,854
4,1,4,48,854
2,0,2,49,855
1,1,0,52,855
3,1,3,51,855
4,1,4,50,855
5,5,0,52,855
3,0,3,48,856
1,1,0,50,856
2,2,0,50,856
4,4,3,48,856
5,5,3,48,856
3,0,3,49,857
1,1,0,51,857
2,2,0,51,857
4,2,4,49,857
5,2,5,50,857
3,0,3,49,858
1,1,0,51,858
2,2,0,51,858
4,2,4,49,858
5,2,5,50,858
1,1,0,51,859
2,1,2,49,859
4,1,4,52,859
3,2,3,48,859
5,2,5,48,859
1,1,0,51,860
2,1,2,49,860
4,1,4,52,860
3,2,3,48,860
5,2,5,48,860
1,1,0,51,861
2,1,2,49,861
4,1,4,52,861
3,2,3,48,861
5,2,5,48,861
1,1,0,51,862
2,1,2,49,862
4,1,4,52,862
3,2,3,48,862
5,2,5,48,862
1,1,0,51,863
2,1,2,49,863
4,1,4,52,863
3,2,3,48,863
5,2,5,48,863
1,1,0,51,864
2,1,2,49,864
4,1,4,52,864
3,2,3,48,864
5,2,5,48,864
1,1,0,51,865
2,1,2,49,865
4,1,4,52,865
3,2,3,48,865
5,2,5,48,865
2,0,2,49,866
1,1,0,52,866
4,2,4,48,866
3,3,2,49,866
5,5,0,51,866
2,0,2,49,867
1,1,0,52,867
4,2,4,48,867
3,3,2,49,867
5,5,0,51,867
2,0,2,49,868
1,1,0,52,868
4,2,4,48,868
3,3,2,49,868
5,5,0,51,868
2,0,2,49,869
1,1,0,52,869
4,2,4,48,869
3,3,2,49,869
5,5,0,51,869
2,0,2,49,870
1,1,0,52,870
4,2,4,48,870
3,3,2,49,870
5,5,0,51,870
2,0,2,49,871
1,1,0,52,871
4,2,4,48,871
3,3,2,49,871
5,5,0,51,871
3,0,3,48,872
5,0,5,48,872
1,1,0,49,872
2,2,1,50,872
4,4,1,50,872
3,0,3,48,873
5,0,5,48,873
1,1,0,49,873
2,2,1,50,873
4,4,1,50,873
3,0,3,48,874
5,0,5,48,874
1,1,0,49,874
2,2,1,50,874
4,4,1,50,874
3,0,3,48,875
5,0,5,48,875
1,1,0,49,875
2,2,1,50,875
4,4,1,50,875
3,0,3,48,876
5,0,5,48,876
1,1,0,49,876
2,2,1,50,876
4,4,1,50,876
3,0,3,48,877
5,0,5,48,877
1,1,0,49,877
2,2,1,50,877
4,4,1,50,877
3,0,3,48,878
5,0,5,48,878
1,1,0,49,878
2,2,1,50,878
4,4,1,50,878
3,0,3,48,879
5,0,5,48,879
1,1,0,49,879
2,2,1,50,879
4,4,1,50,879
3,0,3,48,880
5,0,5,48,880
1,1,0,49,880
2,2,1,50,880
4,4,1,50,880
2,0,2,49,881
5,0,5,49,881
1,1,0,52,881
4,2,4,48,881
3,3,2,49,881
2,0,2,49,882
5,0,5,49,882
1,1,0,52,882
4,2,4,48,882
3,3,2,49,882
2,0,2,49,883
5,0,5,49,883
1,1,0,52,883
4,2,4,48,883
3,3,2,49,883
2,0,2,49,884
5,0,5,49,884
1,1,0,52,884
4,2,4,48,884
3,3,2,49,884
2,0,2,49,885
5,0,5,49,885
1,1,0,52,885
4,2,4,48,885
3,3,2,49,885
2,0,2,49,886
5,0,5,49,886
1,1,0,52,886
4,2,4,48,886
3,3,2,49,886
2,0,2,49,887
5,0,5,49,887
1,1,0,52,887
4,2,4,48,887
3,3,2,49,887
2,0,2,49,888
5,0,5,49,888
1,1,0,52,888
4,2,4,48,888
3,3,2,49,888
3,0,3,48,889
4,0,4,48,889
1,1,0,49,889
2,2,0,49,889
5,5,2,50,889
3,0,3,48,890
4,0,4,48,890
1,1,0,49,890
2,2,0,49,890
5,5,2,50,890
3,0,3,48,891
4,0,4,48,891
1,1,0,49,891
2,2,0,49,891
5,5,2,50,891
3,0,3,48,892
4,0,4,48,892
1,1,0,49,892
2,2,0,49,892
5,5,2,50,892
3,0,3,48,893
4,0,4,48,893
1,1,0,49,893
2,2,0,49,893
5,5,2,50,893
3,0,3,48,894
4,0,4,48,894
1,1,0,49,894
2,2,0,49,894
5,5,2,50,894
3,0,3,48,895
4,0,4,48,895
1,1,0,49,895
2,2,0,49,895
5,5,2,50,895
3,0,3,48,896
4,0,4,48,896
1,1,0,49,896
2,2,0,49,896
5,5,2,50,896
3,0,3,48,897
4,0,4,48,897
1,1,0,49,897
2,2,0,49,897
5,5,2,50,897
3,0,3,48,898
4,0,4,48,898
1,1,0,49,898
2,2,0,49,898
5,5,2,50,898
1,1,0,49,899
5,1,5,49,899
2,2,1,50,899
3,2,3,52,899
4,2,4,51,899
1,1,0,49,900
5,1,5,49,900
2,2,1,50,900
3,2,3,52,900
4,2,4,51,900
1,1,0,49,901
5,1,5,49,901
2,2,1,50,901
3,2,3,52,901
4,2,4,51,901
1,1,0,49,902
5,1,5,49,902
2,2,1,50,902
3,2,3,52,902
4,2,4,51,902
1,1,0,49,903
5,1,5,49,903
2,2,1,50,903
3,2,3,52,903
4,2,4,51,903
1,1,0,49,904
5,1,5,49,904
2,2,1,50,904
3,2,3,52,904
4,2,4,51,904
1,1,0,49,905
5,1,5,49,905
2,2,1,50,905
3,2,3,52,905
4,2,4,51,905
1,1,0,49,906
5,1,5,49,906
2,2,1,50,906
3,2,3,52,906
4,2,4,51,906
1,1,0,49,907
5,1,5,49,907
2,2,1,50,907
3,2,3,52,907
4,2,4,51,907
4,0,4,48,908
1,1,0,49,908
5,1,5,49,908
2,2,1,50,908
3,3,0,49,908
4,0,4,48,909
1,1,0,49,909
5,1,5,49,909
2,2,1,50,909
3,3,0,49,909
4,0,4,48,910
1,1,0,49,910
5,1,5,49,910
2,2,1,50,910
3,3,0,49,910
4,0,4,48,911
1,1,0,49,911
5,1,5,49,911
2,2,1,50,911
3,3,0,49,911
4,0,4,48,912
1,1,0,49,912
5,1,5,49,912
2,2,1,50,912
3,3,0,49,912
4,0,4,48,913
1,1,0,49,913
5,1,5,49,913
2,2,1,50,913
3,3,0,49,913
4,0,4,48,914
1,1,0,49,914
5,1,5,49,914
2,2,1,50,914
3,3,0,49,914
4,0,4,48,915
1,1,0,49,915
5,1,5,49,915
2,2,1,50,915
3,3,0,49,915
4,0,4,48,916
1,1,0,49,916
5,1,5,49,916
2,2,1,50,916
3,3,0,49,916
1,1,0,49,917
4,1,4,49,917
2,2,1,50,917
3,2,3,48,917
5,2,5,51,917
1,1,0,49,918
4,1,4,49,918
2,2,1,50,918
3,2,3,48,918
5,2,5,51,918
1,1,0,49,919
4,1,4,49,919
2,2,1,50,919
3,2,3,48,919
5,2,5,51,919
1,1,0,49,920
4,1,4,49,920
2,2,1,50,920
3,2,3,48,920
5,2,5,51,920
1,1,0,49,921
4,1,4,49,921
2,2,1,50,921
3,2,3,48,921
5,2,5,51,921
1,1,0,49,922
4,1,4,49,922
2,2,1,50,922
3,2,3,48,922
5,2,5,51,922
1,1,0,49,923
4,1,4,49,923
2,2,1,50,923
3,2,3,48,923
5,2,5,51,923
1,1,0,49,924
4,1,4,49,924
2,2,1,50,924
3,2,3,48,924
5,2,5,51,924
1,1,0,49,925
2,1,2,50,925
3,3,1,50,925
4,4,1,50,925
5,5,1,50,925
1,1,0,49,926
2,1,2,50,926
3,3,1,50,926
4,4,1,50,926
5,5,1,50,926
1,1,0,49,927
2,1,2,50,927
3,3,1,50,927
4,4,1,50,927
5,5,1,50,927
1,1,0,49,928
2,1,2,50,928
3,3,1,50,928
4,4,1,50,928
5,5,1,50,928
1,1,0,49,929
2,1,2,50,929
3,3,1,50,929
4,4,1,50,929
5,5,1,50,929
1,1,0,49,930
2,1,2,50,930
3,3,1,50,930
4,4,1,50,930
5,5,1,50,930
1,1,0,49,931
2,1,2,50,931
3,3,1,50,931
4,4,1,50,931
5,5,1,50,931
1,1,0,49,932
2,1,2,50,932
3,3,1,50,932
4,4,1,50,932
5,5,1,50,932
1,1,0,49,933
2,1,2,50,933
3,3,1,50,933
4,4,1,50,933
5,5,1,50,933
1,1,0,48,934
2,1,2,48,934
3,3,1,49,934
4,3,4,52,934
5,3,5,50,934
1,1,0,48,935
2,1,2,48,935
3,3,1,49,935
4,3,4,52,935
5,3,5,50,935
1,1,0,48,936
2,1,2,48,936
3,3,1,49,936
4,3,4,52,936
5,3,5,50,936
1,1,0,48,937
2,1,2,48,937
3,3,1,49,937
4,3,4,52,937
5,3,5,50,937
1,1,0,48,938
2,1,2,48,938
3,3,1,49,938
4,3,4,52,938
5,3,5,50,938
1,1,0,48,939
2,1,2,48,939
3,3,1,49,939
4,3,4,52,939
5,3,5,50,939
1,1,0,48,940
2,1,2,48,940
3,3,1,49,940
4,3,4,52,940
5,3,5,50,940
1,1,0,48,941
2,1,2,48,941
3,3,1,49,941
4,3,4,51,941
5,3,5,50,941
1,1,0,48,942
2,1,2,48,942
3,3,1,49,942
4,3,4,51,942
5,3,5,50,942
1,1,0,48,943
2,1,2,48,943
3,3,1,49,943
4,3,4,51,943
5,3,5,50,943
1,1,0,48,944
2,1,2,48,944
3,3,1,49,944
4,3,4,51,944
5,3,5,50,944
1,1,0,48,945
2,1,2,48,945
3,3,1,49,945
4,3,4,51,945
5,3,5,50,945
1,1,0,48,946
2,1,2,48,946
3,3,1,49,946
4,3,4,51,946
5,3,5,50,946
1,1,0,48,947
2,1,2,48,947
3,3,1,49,947
4,3,4,51,947
5,3,5,50,947
1,1,0,48,948
2,1,2,48,948
3,3,1,49,948
4,3,4,51,948
5,3,5,50,948
1,1,0,49,949
2,1,2,49,949
3,3,1,52,949
4,3,4,50,949
5,3,5,48,949
1,1,0,49,950
2,1,2,49,950
3,3,1,52,950
4,3,4,50,950
5,3,5,48,950
1,1,0,49,951
2,1,2,49,951
3,3,1,52,951
4,3,4,50,951
5,3,5,48,951
1,1,0,49,952
2,1,2,49,952
3,3,1,52,952
4,3,4,50,952
5,3,5,48,952
1,1,0,49,953
2,1,2,49,953
3,3,1,52,953
4,3,4,50,953
5,3,5,48,953
1,1,0,49,954
2,1,2,49,954
3,3,1,52,954
4,3,4,50,954
5,3,5,48,954
1,1,0,49,955
2,1,2,49,955
3,3,1,52,955
4,3,4,50,955
5,3,5,48,955
1,1,0,49,956
2,1,2,49,956
3,3,1,52,956
4,3,4,50,956
5,3,5,48,956
1,1,0,49,957
2,1,2,49,957
3,3,1,52,957
4,3,4,50,957
5,3,5,48,957
1,1,0,49,958
2,1,2,49,958
3,3,1,52,958
4,3,4,50,958
5,3,5,48,958
1,1,0,49,959
2,1,2,49,959
3,3,1,52,959
4,3,4,50,959
5,3,5,48,959
1,1,0,49,960
4,1,4,49,960
2,2,1,50,960
3,2,3,52,960
5,2,5,48,960
1,1,0,49,961
4,1,4,49,961
2,2,1,50,961
3,2,3,52,961
5,2,5,48,961
1,1,0,49,962
4,1,4,49,962
2,2,1,50,962
3,2,3,52,962
5,2,5,48,962
1,1,0,49,963
4,1,4,49,963
2,2,1,50,963
3,2,3,52,963
5,2,5,48,963
1,1,0,49,964
4,1,4,49,964
2,2,1,50,964
3,2,3,52,964
5,2,5,48,964
1,1,0,49,965
4,1,4,49,965
2,2,1,50,965
3,2,3,52,965
5,2,5,48,965
1,1,0,49,966
4,1,4,49,966
2,2,1,50,966
3,2,3,52,966
5,2,5,48,966
1,1,0,49,967
4,1,4,49,967
2,2,1,50,967
3,2,3,52,967
5,2,5,48,967
3,0,3,48,968
4,0,4,48,968
1,1,0,49,968
2,2,0,49,968
5,5,2,51,968
3,0,3,48,969
4,0,4,48,969
1,1,0,49,969
2,2,0,49,969
5,5,2,51,969
3,0,3,48,970
4,0,4,48,970
1,1,0,49,970
2,2,0,49,970
5,5,2,51,970
3,0,3,48,971
4,0,4,48,971
1,1,0,49,971
2,2,0,49,971
5,5,2,51,971
3,0,3,48,972
4,0,4,48,972
1,1,0,49,972
2,2,0,49,972
5,5,2,51,972
3,0,3,48,973
4,0,4,48,973
1,1,0,49,973
2,2,0,49,973
5,5,2,51,973
3,0,3,48,974
4,0,4,48,974
1,1,0,49,974
2,2,0,49,974
5,5,2,51,974
3,0,3,48,975
4,0,4,48,975
1,1,0,49,975
2,2,0,49,975
5,5,2,51,975
3,0,3,48,976
4,0,4,48,976
1,1,0,49,976
2,2,0,49,976
5,5,2,51,976
3,0,3,48,977
4,0,4,48,977
1,1,0,49,977
2,2,0,49,977
5,5,2,51,977
3,0,3,48,978
4,0,4,48,978
1,1,0,49,978
2,2,0,49,978
5,5,2,51,978
3,0,3,48,979
4,0,4,48,979
1,1,0,49,979
2,2,0,49,979
5,5,2,51,979
1,1,0,48,980
2,1,2,48,980
3,3,1,49,980
5,3,5,50,980
4,4,3,51,980
1,1,0,48,981
2,1,2,48,981
3,3,1,49,981
5,3,5,50,981
4,4,3,51,981
1,1,0,48,982
2,1,2,48,982
3,3,1,49,982
5,3,5,50,982
4,4,3,51,982
1,1,0,48,983
2,1,2,48,983
3,3,1,49,983
5,3,5,50,983
4,4,3,51,983
1,1,0,48,984
2,1,2,48,984
3,3,1,49,984
5,3,5,50,984
4,4,3,51,984
1,1,0,48,985
2,1,2,48,985
3,3,1,49,985
5,3,5,50,985
4,4,3,51,985
1,1,0,48,986
2,1,2,48,986
3,3,1,49,986
5,3,5,50,986
4,4,3,51,986
1,1,0,48,987
2,1,2,48,987
3,3,1,49,987
5,3,5,50,987
4,4,3,51,987
1,1,0,48,988
2,1,2,48,988
3,3,1,49,988
5,3,5,50,988
4,4,3,51,988
1,1,0,48,989
2,1,2,48,989
3,3,1,49,989
5,3,5,50,989
4,4,3,51,989
4,0,4,48,990
1,1,0,49,990
2,2,0,49,990
5,2,5,49,990
3,3,2,51,990
4,0,4,48,991
1,1,0,49,991
2,2,0,49,991
5,2,5,49,991
3,3,2,51,991
4,0,4,48,992
1,1,0,49,992
2,2,0,49,992
5,2,5,49,992
3,3,2,51,992
4,0,4,48,993
1,1,0,49,993
2,2,0,49,993
5,2,5,49,993
3,3,2,51,993
4,0,4,48,994
1,1,0,49,994
2,2,0,49,994
5,2,5,49,994
3,3,2,51,994
4,0,4,48,995
1,1,0,49,995
2,2,0,49,995
5,2,5,49,995
3,3,2,51,995
4,0,4,48,996
1,1,0,49,996
2,2,0,49,996
5,2,5,49,996
3,3,2,51,996
4,0,4,48,997
1,1,0,49,997
2,2,0,49,997
5,2,5,49,997
3,3,2,51,997
4,0,4,48,998
1,1,0,49,998
2,2,0,49,998
5,2,5,49,998
3,3,2,51,998
4,0,4,48,999
1,1,0,49,999
2,2,0,49,999
5,2,5,49,999
3,3,2,51,999
4,0,4,48,1000
1,1,0,49,1000
2,2,0,49,1000
5,2,5,49,1000
3,3,2,51,1000
1,1,0,49,1001
2,1,2,49,1001
3,3,1,51,1001
4,3,4,52,1001
5,3,5,48,1001
1,1,0,49,1002
2,1,2,49,1002
3,3,1,51,1002
4,3,4,52,1002
5,3,5,48,1002
1,1,0,49,1003
2,1,2,49,1003
3,3,1,51,1003
4,3,4,52,1003
5,3,5,48,1003
1,1,0,49,1004
2,1,2,49,1004
3,3,1,51,1004
4,3,4,52,1004
5,3,5,48,1004
1,1,0,49,1005
2,1,2,49,1005
3,3,1,51,1005
4,3,4,52,1005
5,3,5,48,1005
1,1,0,49,1006
2,1,2,49,1006
3,3,1,51,1006
4,3,4,52,1006
5,3,5,48,1006
1,1,0,49,1007
2,1,2,49,1007
3,3,1,51,1007
4,3,4,52,1007
5,3,5,48,1007
1,1,0,49,1008
2,1,2,49,1008
3,3,1,51,1008
4,3,4,52,1008
5,3,5,48,1008
1,1,0,49,1009
2,1,2,49,1009
3,3,1,51,1009
4,3,4,52,1009
5,3,5,48,1009
1,1,0,49,1010
2,1,2,49,1010
3,3,1,51,1010
4,3,4,52,1010
5,3,5,48,1010
1,1,0,52,1011
2,1,2,50,1011
4,1,4,50,1011
3,2,3,48,1011
5,5,2,50,1011
1,1,0,52,1012
2,1,2,50,1012
4,1,4,50,1012
3,2,3,48,1012
5,5,2,50,1012
1,1,0,52,1013
2,1,2,50,1013
4,1,4,50,1013
3,2,3,48,1013
5,5,2,50,1013
1,1,0,52,1014
2,1,2,50,1014
4,1,4,50,1014
3,2,3,48,1014
5,5,2,50,1014
1,1,0,52,1015
2,1,2,50,1015
4,1,4,50,1015
3,2,3,48,1015
5,5,2,50,1015
1,1,0,52,1016
2,1,2,50,1016
4,1,4,50,1016
3,2,3,48,1016
5,5,2,50,1016
1,1,0,52,1017
2,1,2,50,1017
4,1,4,50,1017
3,2,3,48,1017
5,5,2,50,1017
1,1,0,52,1018
2,1,2,50,1018
4,1,4,50,1018
3,2,3,48,1018
5,5,2,50,1018
1,1,0,52,1019
2,1,2,50,1019
4,1,4,50,1019
3,2,3,48,1019
5,5,2,50,1019
1,1,0,52,1020
2,1,2,50,1020
4,1,4,50,1020
3,2,3,48,1020
5,5,2,50,1020
1,1,0,52,1021
2,1,2,50,1021
4,1,4,50,1021
3,2,3,48,1021
5,5,2,50,1021
3,0,3,48,1022
1,1,0,49,1022
2,2,1,50,1022
4,4,1,50,1022
5,5,1,50,1022
3,0,3,48,1023
1,1,0,49,1023
2,2,1,50,1023
4,4,1,50,1023
5,5,1,50,1023
3,0,3,48,1024
1,1,0,49,1024
2,2,1,50,1024
4,4,1,50,1024
5,5,1,50,1024
3,0,3,48,1025
1,1,0,49,1025
2,2,1,50,1025
4,4,1,50,1025
5,5,1,50,1025
3,0,3,48,1026
1,1,0,49,1026
2,2,1,50,1026
4,4,1,50,1026
5,5,1,50,1026
3,0,3,48,1027
1,1,0,49,1027
2,2,1,50,1027
4,4,1,50,1027
5,5,1,50,1027
3,0,3,48,1028
1,1,0,49,1028
2,2,1,50,1028
4,4,1,50,1028
5,5,1,50,1028
3,0,3,48,1029
1,1,0,49,1029
2,2,1,50,1029
4,4,1,50,1029
5,5,1,50,1029
3,0,3,48,1030
1,1,0,49,1030
2,2,1,50,1030
4,4,1,50,1030
5,5,1,50,1030
1,1,0,49,1031
2,1,2,49,1031
3,3,1,50,1031
4,4,1,50,1031
5,5,1,50,1031
1,1,0,49,1032
2,1,2,49,1032
3,3,1,50,1032
4,4,1,50,1032
5,5,1,50,1032
1,1,0,49,1033
2,1,2,49,1033
3,3,1,50,1033
4,4,1,50,1033
5,5,1,50,1033
1,1,0,49,1034
2,1,2,49,1034
3,3,1,50,1034
4,4,1,50,1034
5,5,1,50,1034
1,1,0,49,1035
2,1,2,49,1035
3,3,1,50,1035
4,4,1,50,1035
5,5,1,50,1035
1,1,0,49,1036
2,1,2,49,1036
3,3,1,50,1036
4,4,1,50,1036
5,5,1,50,1036
1,1,0,49,1037
2,1,2,49,1037
3,3,1,50,1037
4,4,1,50,1037
5,5,1,50,1037
1,1,0,49,1038
2,1,2,49,1038
3,3,1,50,1038
4,4,1,50,1038
5,5,1,50,1038
1,1,0,49,1039
2,1,2,49,1039
3,3,1,50,1039
4,4,1,50,1039
5,5,1,50,1039
1,1,0,49,1040
2,1,2,49,1040
3,3,1,50,1040
4,4,1,50,1040
5,5,1,50,1040
1,1,0,51,1041
2,1,2,49,1041
4,1,4,52,1041
3,2,3,48,1041
5,5,2,49,1041
1,1,0,51,1042
2,1,2,49,1042
4,1,4,52,1042
3,2,3,48,1042
5,5,2,49,1042
1,1,0,51,1043
2,1,2,49,1043
4,1,4,52,1043
3,2,3,48,1043
5,5,2,49,1043
1,1,0,51,1044
2,1,2,49,1044
4,1,4,52,1044
3,2,3,48,1044
5,5,2,49,1044
1,1,0,51,1045
2,1,2,49,1045
4,1,4,52,1045
3,2,3,48,1045
5,5,2,49,1045
1,1,0,51,1046
2,1,2,49,1046
4,1,4,52,1046
3,2,3,48,1046
5,5,2,49,1046
1,1,0,51,1047
2,1,2,49,1047
4,1,4,52,1047
3,2,3,48,1047
5,5,2,49,1047
1,1,0,51,1048
2,1,2,49,1048
4,1,4,52,1048
3,2,3,48,1048
5,5,2,49,1048
1,1,0,51,1049
2,1,2,49,1049
4,1,4,52,1049
3,2,3,48,1049
5,5,2,49,1049
1,1,0,51,1050
2,1,2,49,1050
4,1,4,52,1050
3,2,3,48,1050
5,5,2,49,1050
1,1,0,49,1051
2,1,2,49,1051
3,3,1,51,1051
4,3,4,50,1051
5,3,5,48,1051
1,1,0,49,1052
2,1,2,49,1052
3,3,1,51,1052
4,3,4,50,1052
5,3,5,48,1052
1,1,0,49,1053
2,1,2,49,1053
3,3,1,51,1053
4,3,4,50,1053
5,3,5,48,1053
1,1,0,49,1054
2,1,2,49,1054
3,3,1,51,1054
4,3,4,50,1054
5,3,5,48,1054
1,1,0,49,1055
2,1,2,49,1055
3,3,1,51,1055
4,3,4,50,1055
5,3,5,48,1055
1,1,0,49,1056
2,1,2,49,1056
3,3,1,51,1056
4,3,4,50,1056
5,3,5,48,1056
1,1,0,49,1057
2,1,2,49,1057
3,3,1,51,1057
4,3,4,50,1057
5,3,5,48,1057
1,1,0,49,1058
2,1,2,49,1058
3,3,1,51,1058
4,3,4,50,1058
5,3,5,48,1058
1,1,0,49,1059
2,1,2,49,1059
3,3,1,51,1059
4,3,4,50,1059
5,3,5,48,1059
1,1,0,49,1060
2,1,2,49,1060
3,3,1,51,1060
4,3,4,50,1060
5,3,5,48,1060
1,1,0,49,1061
2,1,2,49,1061
3,3,1,51,1061
4,3,4,50,1061
5,3,5,48,1061
3,0,3,48,1062
1,1,0,49,1062
2,2,1,50,1062
4,4,1,50,1062
5,5,0,49,1062
3,0,3,48,1063
1,1,0,49,1063
2,2,1,50,1063
4,4,1,50,1063
5,5,0,49,1063
3,0,3,48,1064
1,1,0,49,1064
2,2,1,50,1064
4,4,1,50,1064
5,5,0,49,1064
3,0,3,48,1065
1,1,0,49,1065
2,2,1,50,1065
4,4,1,50,1065
