vertex_id:int,label_id:int,attr:string,rand:int
545384,1,HMS_Exeter_(68),2
546079,1,USS_Pilotfish_(SS-386),5
546588,1,Honda_S600,5
546589,1,Honda_S500,0
546590,1,Honda_S800,5
546591,1,Honda_L700,2
546603,1,USS_Menhaden_(SS-377),9
546626,1,BMW_M1,7
546686,1,Ferrari_166_S,7
546687,1,Ferrari_159_S,6
546688,1,Ferrari_195_S,8
546707,1,USS_Segundo_(SS-398),1
546844,1,USS_Sea_Cat_(SS-399),2
546976,1,Toyota_Ractis,0
546979,1,Suzuki_Ignis,3
547455,1,USS_Sea_Owl_(SS-405),2
547604,1,USS_Sea_Robin_(SS-407),8
547673,1,Daihatsu_Applause,7
548057,1,USS_Pintado_(SS-387),4
548116,1,USS_Sennet_(SS-408),6
548206,1,Rambler_American,3
548529,1,Rolls-Royce_Silver_Spirit,8
549030,1,Aleko,0
549031,1,Moskvitch_2140,4
549033,1,Izh_2126,9
549692,1,Ford_C-Max__Energi__1,7
550114,1,Shelby_Series_1,9
550245,1,Riley_One-Point-Five,7
551275,1,USS_Piranha_(SS-389),5
551517,1,HMS_Caledon_(D53),1
554299,1,SsangYong_Rexton,3
554760,1,Volkswagen_Beetle_(A5),7
405,1,Soybean_rust,8
406,1,Phakopsoraceae,0
555592,1,USS_Piper_(SS-409),9
556079,1,USS_Spikefish_(SS-404),5
556980,1,Renault_Dauphine,2
557157,1,Hyundai_Atos,1
557159,1,Hyundai_i10,3
557161,1,Kia_Picanto,2
557162,1,Hyundai_Getz,7
557376,1,Hyundai_Pony,3
557377,1,Hyundai_Excel,3
558498,1,Toyota_Century,2
559511,1,Merkur_XR4Ti,3
559522,1,Chrysler_PT_Cruiser,8
559571,1,Mitsubishi_Mirage__Sixth_generation__1,6
407,1,Black-bellied_whistling_duck,1
560787,1,Maserati_Coupé,6
560788,1,Maserati_3200_GT,0
560789,1,Maserati_GranTurismo,9
560822,1,Maserati_Mexico,1
408,1,Chauna,9
409,1,Qantassaurus,1
561718,1,Ornithischia,5
562587,1,Peugeot_108,0
563338,1,Nissan_Tiida__First_generation_C11__1,9
563343,1,Nissan_Leaf,4
563344,1,Nissan_Tiida__Second_generation_C12__1,9
563377,1,Alfa_Romeo_Arna,6
563508,1,Citroën_C1,8
563658,1,Citroën_DS4,2
563665,1,Peugeot_5008,4
564654,1,Jaguar_XKSS,6
565874,1,BMW_New_Class__sedan__1,5
565878,1,BMW_New_Class_coupé,3
565880,1,CS__1,4
565881,1,BMW_3200_CS,7
565887,1,Mazda_Verisa,4
565919,1,Asia_Rocsta,7
567872,1,Pontiac_Grand_Am__First_generation__1,1
567875,1,Pontiac_Grand_Am__Second_generation__1,4
567879,1,Pontiac_Grand_Am__Third_generation__1,0
567890,1,Pontiac_Grand_Am__Fourth_generation__1,4
567898,1,Pontiac_Grand_Am__Fifth_generation__1,8
568555,1,Fiat_147,3
568604,1,Toyota_Camry_Solara,3
568605,1,Lexus_RX,4
568726,1,Morgan_+4,6
568873,1,Saipa_Tiba,1
568878,1,IKCO_Samand_Soren,5
569873,1,Mitsubishi_RVR,5
569955,1,Nissan_Titan__2,4
569958,1,Nissan_NV,6
570019,1,Toyota_Sequoia,6
570371,1,BMW_501,9
410,1,Green_hermit,6
411,1,Phaethornis,7
571101,1,Subaru_FF-1_Star,5
571103,1,Subaru_G,6
572185,1,HMS_Cavalier_(R73),4
572409,1,Renault_16,3
572410,1,Renault_Frégate,0
412,1,Fomitopsidaceae,0
573161,1,Lobosa,2
114,1,Coccidia,5
574536,1,Toyota_4Runner__Fourth_generation_N210__1,3
574541,1,Lexus_GX,8
574543,1,Toyota_4Runner__Fifth_generation_N280__1,5
574661,1,Opel_Rekord_Series_C,0
574928,1,USS_Tiru_(SS-416),5
574935,1,USS_Queenfish_(SS-393),6
575562,1,Kia_Cadenza,6
575563,1,Kia_K9,7
575565,1,Hyundai_Grandeur,3
576175,1,Lexus_ES__First_generation__1,4
576177,1,Lexus_ES__Second_generation__1,0
576182,1,Lexus_ES__Third_generation__1,8
576187,1,Lexus_ES__Fourth_generation_XV30__1,0
576191,1,Lexus_ES__Fifth_generation_XV40__1,8
576194,1,Toyota_Camry_(XV40),1
576196,1,Lexus_ES__Sixth_generation_XV60__1,5
576281,1,Isuzu_MU,3
577737,1,Pagani_Zonda,5
577738,1,Pagani_Huayra,1
577874,1,Lancia_Aurelia,1
578913,1,Hindustan_Contessa,4
578952,1,Toyota_Mark_II,0
582767,1,Jaguar_XJ220,1
413,1,Heliobacteria,1
584701,1,_AD_van_Y12__1,8
414,1,Fasciola_hepatica,5
585251,1,Echinostomida,7
415,1,Fasciola,8
587464,1,HMS_Cornwall_(56),5
416,1,White_hawk,1
417,1,Hormosira,6
588839,1,Toyota_Innova,0
588870,1,Toyota_Dyna,9
418,1,Microascales,1
420,1,Ceratocystidaceae,2
590203,1,Sa'ar_4.5-class_missile_boat,4
590204,1,Missile_boat,9
590276,1,MV_Captain_Kurbatskiy,0
590532,1,Sa'ar_5-class_corvette,1
591410,1,Hyundai_Sonata,4
591430,1,Hyundai_Santa_Fe,4
591432,1,Kia_Optima,3
591436,1,Hyundai_Sonata__Fifth_generation_NF__1,2
591447,1,Hyundai_i40,5
592014,1,Lexus_LFA,1
593033,1,Research_vessel,3
421,1,Triops,2
422,1,Geobacter,6
423,1,Desulfuromonadales,0
424,1,Mylodontidae,6
425,1,Syntrophobacterales,9
426,1,Desulfovibrionales,6
427,1,Desulfurellaceae,8
428,1,Orophodontidae,0
429,1,Pelobacteraceae,8
430,1,Scelidotheriinae,6
431,1,Desulfobacteraceae,7
432,1,Desulfobulbaceae,5
600608,1,Holden_Caprice_(WM),4
433,1,Isoetes_louisianensis,4
600802,1,GM_Fiat_Small_platform,6
600815,1,Fiat_Grande_Punto,0
600816,1,Fiat_Linea,5
600957,1,Fiat_125,5
600958,1,Fiat_132,3
600960,1,Polski_Fiat_125p,9
600961,1,FSO_Polonez,1
600969,1,Zastava_750,5
600978,1,Fiat_1100_(1937),0
600980,1,Premier_Padmini,4
434,1,Condylarth,9
601443,1,Lancia_Appia,6
601444,1,Lancia_Beta,7
602327,1,MG_XPower_SV,4
602328,1,Qvale_Mangusta,3
435,1,Ptolemaiida,0
603602,1,MG_MGA,9
604359,1,Plymouth_Cranbrook,6
604360,1,Plymouth_Belvedere__Plymouth_Cranbrook_Belvedere__1,6
604362,1,Plymouth_Belvedere__First_generation__1,0
606298,1,Kia_Credos,4
606343,1,Kia_Cerato,5
608466,1,Fiat_Panorama,8
608819,1,Hyundai_i20,2
608820,1,Hyundai_Accent,8
609075,1,Dodge_Matador,6
609104,1,Dodge_La_Femme,8
609105,1,1955_Dodge,5
609794,1,Studebaker_President,3
610244,1,Mercury_Turnpike_Cruiser,4
610249,1,Mercury_Montclair,0
610993,1,Chevrolet_Delray__Second_Generation__1,1
610998,1,Chevrolet_Delray__Third_Generation__1,7
613411,1,Škoda_Rapid_(2011),7
614976,1,Proton_Wira,8
614979,1,Proton_Gen-2,0
614980,1,Proton_Persona,8
614988,1,Proton_Satria,9
614989,1,Proton_Putra,7
614993,1,Proton_Inspira,8
615022,1,Dodge_Regent,3
616175,1,Heavy-lift_ship,9
616764,1,HMS_Suffolk_(55),7
617028,1,Proton_Saga,2
618246,1,Opel_GT__GT__1,5
618251,1,Opel_GT__Roadster__1,0
619292,1,Nash-Healey,2
436,1,Eunice_aphroditois,4
437,1,Eunicida,8
438,1,Eunicidae,0
439,1,Eunice_(genus),6
440,1,Gnetum_gnemon,2
621795,1,Cadillac_ATS,6
621866,1,Daihatsu_Bee,5
622318,1,Alfa_Romeo_Brera_and_Spider,6
623279,1,TorqueFlite,6
623280,1,Chrysler_PowerFlite_transmission,3
623281,1,Chrysler_RFE_transmission,4
623282,1,Automatic_transmission,1
623547,1,Powerglide,7
624778,1,Cruise-O-Matic,1
441,1,Phytophthora_cinnamomi,3
628299,1,Opel_Meriva__B__1,0
628614,1,Alfa_Romeo_Kamal,8
628687,1,Alfa_Romeo_GTV_and_Spider,2
628725,1,Alfa_Romeo_Giulia_(952),9
631251,1,Kia_Rio,0
631266,1,Hyundai_Veloster,1
631267,1,Hyundai_HB20,0
442,1,Isoetes_lacustris,8
443,1,Lophelia,1
637278,1,SS_Jaguar_100,6
637280,1,SS_90,7
637281,1,Jaguar_XK120,8
638849,1,MV_Princess_Victoria,8
639083,1,Fiat_Compact_platform,2
639328,1,Terra_Nova_(ship),1
444,1,Huperzia_lucidula,3
641222,1,Dacia_Lăstun,8
445,1,Trichinella_spiralis,9
446,1,Trichinella,3
644941,1,Ford_GT90,5
646296,1,Jeep_Commander_(XK),4
448,1,Short-tailed_hopping_mouse,1
649302,1,Alfa_Romeo_8C,2
649309,1,Alfa_Romeo_12C,2
649311,1,Alfa_Romeo_8C__2900__1,7
649497,1,MG_T-type,7
649508,1,MG_P-type,9
649958,1,Schuppan_962CR,1
649970,1,Messerschmitt_KR200,4
649971,1,Messerschmitt_KR175,0
649973,1,FMR_Tg500,4
650182,1,Alfa_Romeo_Giulietta_(116),7
449,1,Marchantiales,8
650360,1,Bugatti_8-cylinder_line,7
650361,1,Bugatti_Type_57,6
652296,1,Kia_Soul,8
653716,1,Lancia_Montecarlo,0
654790,1,Lancia_Flavia,8
654791,1,Lancia_2000,6
656073,1,Seaplane_tender,1
656099,1,Datsun_Roadster,4
656294,1,Nissan_Crew,5
656903,1,Honda_Civic_(third_generation),2
451,1,Fasciola_gigantica,5
452,1,Perkinsus_marinus,9
662329,1,Perkinsozoa,3
453,1,Perkinsea,8
662331,1,Perkinsida,8
454,1,Perkinsidae,4
455,1,Perkinsus,3
662921,1,Bristol_Fighter_(automobile),5
456,1,Funaria,0
457,1,Funariidae,5
458,1,Funariales,9
459,1,Funariaceae,3
460,1,Pfiesteria_shumwayae,4
666240,1,Kia_Sorento,6
667244,1,Maruti_Zen,2
668742,1,Dodge_Super_Bee__First_generation_Mexico__1,5
669160,1,Dodge_C_Series,3
669183,1,Dodge_B_Series,2
671214,1,Mitsubishi_FTO,0
461,1,Rufous-breasted_hermit,0
671976,1,Riley_Pathfinder,0
671977,1,Riley_4,9
672009,1,Chevrolet_Sail,8
672015,1,Ultima_GTR,0
672017,1,Ultima_Evolution,9
672440,1,Lamborghini_LM002,6
672997,1,Austin_A35,7
673032,1,Austin_A40_Sports,2
673036,1,Austin_A40_Devon,1
673038,1,Austin_A40_Somerset,4
673380,1,MG_Y-type,4
673716,1,650Innocenti_Turbo_de_Tomaso__1,8
674107,1,Morris_Oxford_MO,4
674114,1,Morris_Six_MS,9
675880,1,Plymouth_Prowler,8
676217,1,Toyota_WISH,4
676218,1,Toyota_WISH__First_generation_ZNE10__1,4
676222,1,Toyota_WISH__Second_generation_ZGE20__1,1
676374,1,Potato_spindle_tuber_viroid,9
676698,1,Rover_P4,6
676949,1,Daewoo_Nubira,8
676960,1,Chevrolet_Spark,0
676961,1,Daewoo_Tico,9
676989,1,Opel_Karl,3
462,1,Simplicidentata,6
677255,1,Daewoo_Leganza,3
677607,1,Porsche_Panamera,8
677817,1,Kia_Carens,9
678200,1,Toyota_Carina_II,5
678433,1,Peel_P50,0
678437,1,Peel_Trident,1
678963,1,Bentley_T-series,7
678964,1,Bentley_Mulsanne_(1980–92),1
681332,1,Mercedes-Benz_E-Class_(W210),9
681361,1,Mercedes-Benz_W114,8
681381,1,Mercedes-Benz_W136,2
681400,1,Mercedes-Benz_W123,6
681973,1,Mercedes-Benz_S-Class_(W220),7
682246,1,Peugeot_202,5
682735,1,Nissan_Cima__Y31__1,9
682736,1,Nissan_Cima__Y32__1,3
682739,1,Nissan_Cima__Y33__1,9
682740,1,Nissan_Cima__F50__1,9
682741,1,Nissan_Cima__Y51__1,7
683774,1,Mercury_Voyager,9
684125,1,Volvo_B7R,7
463,1,Nedoceratops,3
464,1,Styracosaurus,5
465,1,Sea_mouse,0
690386,1,Hyundai_Equus,4
692223,1,Mercedes-Benz_S-Class_(W221),1
692454,1,Škoda_Octavia_(1959–71),9
695029,1,Mercedes-Benz_C-Class_(W203),4
695341,1,Mazda_B-Series__Fifth_generation__1,1
696034,1,Toyota_Aygo,4
696035,1,Toyota_Aygo__Toyota_Aygo__1,3
696038,1,Toyota_Aygo__Toyota_Aygo__2,6
466,1,Minium,4
77,1,Bangiophyceae,2
696128,1,Toyota_Land_Cruiser_(J70),2
467,1,Eubacterium,7
29,1,Eubacteriaceae,6
468,1,Ascophyllum,1
469,1,Alaria_esculenta,8
470,1,Alaria_(alga),5
699346,1,Honda_Stream,1
699348,1,Honda_Jade,1
699351,1,Honda_Civic_(eighth_generation),3
471,1,Jefferson_salamander,0
700012,1,Morgan_Roadster,6
472,1,Laminaria,4
473,1,Clawed_salamander,4
701871,1,TVR_Chimaera,7
701874,1,TVR_Griffith,5
702669,1,De_Tomaso_Guarà,3
703114,1,Parmelia_(barque),8
474,1,Daphnia_galeata,2
475,1,Daphnia_(subgenus),7
704542,1,Meristotheca,3
704543,1,Solieriaceae,5
476,1,Ribeiroia,3
477,1,Psilostomatidae,7
705626,1,Bizzarrini_Strada,4
705752,1,Ferrari_365,8
706005,1,Meristotheca_papulosa,0
707110,1,Spermatophyte,0
709299,1,Ferrari_195_Inter,1
709301,1,Ferrari_212_Inter,6
709346,1,Ferrari_125_S,4
709347,1,Auto_Avio_Costruzioni_815,5
710251,1,Morris_Oxford,8
710269,1,Morris_Ten,3
710273,1,Morris_Cowley,1
710277,1,Morris_Oxford_series_II,2
710467,1,Morris_Isis,2
711033,1,Ford_Falcon_(BF),9
711034,1,Ford_Falcon_(FG),5
711035,1,FPV_GT_R-spec,5
478,1,Pipa_(genus),4
479,1,Lycopodium_clavatum,6
480,1,Pyura_spinifera,3
481,1,Pyura,1
712536,1,Armidale-class_patrol_boat,2
712998,1,Perodua_Kenari,0
714009,1,Kia_Joice,6
482,1,Diphasiastrum,5
483,1,Lycopodiella,1
484,1,Phylloglossum,9
485,1,Huperzia_selago,4
486,1,Quaesitosaurus,4
717655,1,Maybach_Exelero,6
719822,1,Medium_Tactical_Vehicle_Replacement,8
721988,1,WiLL,1
487,1,New_Zealand_flatworm,0
488,1,Geoplanidae,8
726857,1,SsangYong_Chairman,1
727989,1,Hyundai_Galloper,2
489,1,Pale-throated_sloth,9
490,1,Three-toed_sloth,8
728723,1,Maserati_Khamsin,8
728729,1,Maserati_Biturbo,6
491,1,Meripilaceae,8
492,1,Cladorhiza,2
729750,1,Demosponge,0
493,1,Poecilosclerida,2
494,1,Cladorhizidae,4
495,1,Liaoceratops,9
732834,1,Perodua_Myvi__Second_generation__1,8
496,1,Propalaeotherium,1
497,1,Mesonychid,5
733141,1,Honda_EV_Plus,6
498,1,Megazostrodon,4
734109,1,AMC_Matador,6
734965,1,Bentley_Azure,8
499,1,Dactylochirotida,6
501,1,Dendrochirotacea,3
502,1,Apodida,5
503,1,Fascioloides_magna,7
504,1,Fascioloides,4
737064,1,Giocattolo,2
505,1,Giant_California_sea_cucumber,4
506,1,Aspidochirotida,0
507,1,Stichopodidae,2
739776,1,USS_Guadalupe_(AO-32),7
740115,1,De_Tomaso_Pantera,2
740116,1,De_Tomaso_Mangusta,0
740544,1,Vector_W8,1
740546,1,Vector_W2,6
508,1,Marchantia,1
509,1,Marchantiaceae,9
510,1,Lunularia,4
511,1,Preissia,9
742918,1,BMW_M_Roadster,9
742920,1,BMW_M_Roadster__BMW_E85_M_Roadster__1,6
742930,1,BMW_M_Coupe,9
512,1,Jungermanniales,4
513,1,Aggregating_anemone,2
514,1,Actiniidae,0
515,1,Anthopleura,2
516,1,Metzgeriales,3
745594,1,Tonquin,6
746123,1,SS_Arandora_Star,8
746124,1,Troopship,9
747656,1,Messerschmitt_Kabinenroller,2
517,1,Pythium_oligandrum,8
518,1,Pythium,6
519,1,Mizia,7
520,1,Yunnanolepididae,3
750298,1,Mosler_MT900,5
750299,1,Consulier_GTP,3
521,1,Sphaerocarpales,5
522,1,Carpophyllum_maschalocarpum,9
750703,1,Felber_Autoroller,5
750854,1,Heinkel_Kabine,9
751451,1,Aston_Martin_DB7_Zagato,7
751466,1,Aston_Martin_DB2,9
751467,1,Aston_Martin_2-Litre_Sports,9
751481,1,Aston_Martin_DBS,0
751513,1,Aston_Martin_DB_Mark_III,5
751812,1,Aston_Martin_V8,2
751839,1,Aston_Martin_V8_Vantage_(1977),1
752194,1,Aston_Martin_DB10,0
523,1,Lugworm,2
524,1,Arenicolidae,0
752379,1,Suzuki_Wagon_R__Pak_Suzuki_Wagon_R__1,6
752383,1,Suzuki_Splash,3
753094,1,Dodge_Dart_(PF),6
526,1,Selaginella_bryopteris,9
527,1,Short-tailed_swift,4
528,1,Japygidae,8
756516,1,Autobianchi_Primula,4
529,1,Pyropia_columbina,0
530,1,Lethiscus,8
757357,1,Lepospondyli,4
759508,1,Hyundai_Genesis,4
532,1,Diplogasterida,8
531,1,Pratylenchidae,2
760234,1,Elva_(car_manufacturer)__Elva_Courier__1,4
760235,1,Elva_(car_manufacturer)__GT160__1,2
535,1,Tomopteris,7
271,1,Errantia,7
536,1,Anthracosauria,9
537,1,Huperzia_megastachya,9
763197,1,HMS_Vindictive_(1918),3
764046,1,Datsun_Truck__Datsun_620__1,9
764665,1,Toyota_Highlander,8
766238,1,Chevrolet_Agile,4
538,1,Laetiporus_sulphureus,0
766398,1,Bentley_Mark_VI,8
767230,1,Panhard_Dyna_Z,0
767231,1,Panhard_Dyna_X,5
767984,1,Aston_Martin_DB_AR1,9
539,1,Arkansaurus,0
540,1,Schistosoma_japonicum,9
541,1,Trichobilharzia_regenti,1
768771,1,Trichobilharzia,8
542,1,Schistosoma_mansoni,2
447,1,Trichinellidae,8
543,1,Adeleorina,7
770118,1,Greek_cruiser_Georgios_Averof,6
544,1,Schistosoma_intercalatum,8
545,1,Schistosoma_haematobium,4
546,1,Schistosoma_malayensis,8
547,1,Ornithobacterium_rhinotracheale,9
548,1,Flavobacteriia,8
549,1,Flavobacteriales,3
550,1,Neospora_caninum,7
551,1,Neospora,0
771938,1,HMS_Calliope_(1914),7
771985,1,HMS_Comus_(1914),1
772407,1,Proton_Savvy,9
772408,1,Proton_Iriz,6
552,1,Besnoitia,3
553,1,Besnoitia_bennetti,0
554,1,Cryptosporidium_parvum,1
555,1,Besnoitia_besnoiti,4
556,1,Besnoitia_tarandi,8
557,1,Trichuris_muris,6
558,1,Echinostoma,6
559,1,Stichocotyle,6
774650,1,Phantom_Corsair,6
774824,1,King_Midget,1
775911,1,HMS_Southampton_(1912),7
775987,1,HMS_Birmingham_(1913),8
776986,1,Ford_Escort_(North_America)__Second_generation__1,2
776989,1,Ford_Escort_(North_America)__Third_generation__1,9
560,1,Undaria,6
561,1,Physcomitrium,5
562,1,Eleutherodactylus,9
781046,1,Alpine_A310,4
781047,1,Alpine_A110,3
781048,1,A610,7
563,1,Dinocerata,8
782528,1,USS_Cimarron_(AO-22),2
782616,1,USS_Neosho_(AO-23),8
783241,1,Opel_Blitz,8
564,1,Apodemus,7
565,1,Octineon,6
566,1,Macrocystis,0
567,1,Pelagophycus,4
568,1,Zapodinae,9
785157,1,SEAT_127,1
785183,1,SEAT_850,2
785687,1,Volkswagen_Polo_Playa,2
786737,1,International_Harvester_Scout,2
569,1,Gasosaurus,4
570,1,Notoungulata,6
571,1,Meridiungulata,0
572,1,Jobaria,2
788339,1,HMS_Trinidad_(46),3
573,1,Arame,9
574,1,Eisenia_(alga),8
575,1,Noctiluca_scintillans,6
576,1,Noctilucaceae,8
577,1,Lejeuneaceae,6
795278,1,Checker_Aerobus,9
795571,1,Microhylidae,7
796077,1,Scania_OmniCity,2
796078,1,Scania_Citywide,6
578,1,Arthropleuridea,8
797239,1,Mercedes-Benz_Vaneo,8
797511,1,Tōya_Maru,9
799606,1,Honda_FR-V,8
800250,1,Goggomobil,8
800256,1,Goggomobil_Dart,1
580,1,Hadrocodium,6
581,1,Zalambdalestes,8
582,1,Agalychnis_callidryas,0
803980,1,Tree_frog,4
583,1,Agalychnis,8
803997,1,Gleaves-class_destroyer,4
585,1,Deltatheridium,4
805603,1,Bentley_Eight,2
805948,1,Bentley_S1__Bentley_S_Continental__1,9
806476,1,Vector_srv8,6
806762,1,Saleen_S7,4
806764,1,Saleen_S281,5
806766,1,Saleen_S7__Twin_Turbo__1,5
806950,1,General_Grant_(ship),4
806964,1,Alpine_A108,7
809267,1,Mercury_Marquis__1983-1986_Fox-body__1,0
810868,1,Alfa_Romeo_Giulia,5
810875,1,115_Series_Coupés,7
810876,1,Alfa_Romeo_1750_Berlina,6
810877,1,Alfa_Romeo_Gran_Sport_Quattroruote,4
586,1,Litoria,3
587,1,Plesiadapidae,5
588,1,Bellerophon_(genus),3
813133,1,Monoplacophora,7
589,1,Strepsodiscus,3
590,1,Tropidodiscidae,2
814192,1,Ford_Ranger_EV,8
815522,1,Jensen-Healey,3
815769,1,USS_Namequa_(YT-331),0
816183,1,Renault_15_and_17,8
816489,1,Noble_M15,6
816527,1,Noble_M600,6
816529,1,Rossion_Q1,9
591,1,Plesiorycteropus,7
592,1,Euomphaloidea,1
593,1,Sciurognathi,9
594,1,Riccia,3
595,1,Ricciaceae,7
822769,1,Hino_Contessa,1
822835,1,Renault_Juvaquatre,2
596,1,Coronophorales,3
824030,1,HMS_Cressy_(1899),5
824683,1,Landwind_X6,7
824774,1,Renault_Celtaquatre,0
825105,1,Chopin_(ship),2
826498,1,Mitsubishi_Fuso_Canter,6
826930,1,NoCGV_Harstad,0
597,1,Gymnodinium,7
598,1,Gymnodiniales,3
599,1,Arthrothamnus,7
828770,1,Ford_Taurus_SHO,1
829860,1,Toyota_Crown_Majesta,8
829868,1,Toyota_Origin,4
600,1,Gorgonian,7
832697,1,Minelayer,6
833538,1,Honda_Crossroad,8
601,1,Pantolestidae,9
837250,1,Renault_Vivastella,6
837251,1,Renault_Primaquatre,3
602,1,Antarctosaurus,9
837705,1,Willys_Aero,6
603,1,Jainosaurus,9
839462,1,Zagato_Zele,7
840444,1,SsangYong_Musso,5
840446,1,SsangYong_Kyron,6
840450,1,SsangYong_Musso_Sports,0
604,1,Marsupella_profunda,5
605,1,Gymnomitriaceae,2
606,1,Marsupella,7
607,1,Epulopiscium_fishelsoni,6
608,1,Sparassodonta,6
609,1,Bearded_fireworm,3
845142,1,Toyota_Venza,2
847552,1,Lamborghini_Espada,4
610,1,Scolopendra_gigantea,3
848245,1,Vauxhall_Prince_Henry,6
611,1,Chaos_(genus),0
612,1,Amoebidae,4
853016,1,Assad-class_corvette,3
858343,1,USS_Duxbury_Bay_(AVP-38),6
858662,1,Tata_Sumo__Victa_Turbo_DI__1,3
859816,1,Buick_Sport_Wagon,7
860305,1,Lancia_Lybra,4
613,1,Texas_kangaroo_rat,9
614,1,Leptocladia,4
615,1,Dumontiaceae,2
867218,1,BMW_503,9
870150,1,Chevrolet_Brookwood__First_generation__1,3
870154,1,Chevrolet_Brookwood__Second_generation__1,8
870155,1,Chevrolet_Brookwood__Third_generation__1,2
871057,1,Lamborghini_Islero,4
871059,1,Lamborghini_Jarama,5
616,1,Maned_sloth,4
873288,1,Hyundai_Terracan,3
617,1,Isospora,2
618,1,Eimeriorina,2
619,1,Myzozoa,4
620,1,Madras_treeshrew,7
621,1,Tupaiidae,4
622,1,Oriental_giant_squirrel,1
878221,1,Lamborghini_350_GT,6
623,1,Thylacosmilus,1
878487,1,Peugeot_208,6
624,1,Barawertornis,8
883716,1,Toyota_HiAce,7
883726,1,Toyota_ToyoAce,0
886531,1,Venturi_Fétish,4
888449,1,Grand_Prix_motor_racing,9
625,1,Baragwanathia,6
626,1,Drepanophycales,9
627,1,Drepanophycaceae,5
628,1,Brachylophosaurus,1
629,1,Megistotherium,6
630,1,Gryposaurus,0
631,1,Perognathus,2
632,1,Neovenator,2
891063,1,Hyundai_Aero,2
891064,1,Hyundai_RB_(buses),2
891065,1,Hyundai_Universe,7
891066,1,Mitsubishi_Fuso_Aero_Bus,3
891103,1,Mitsubishi_Fuso_Fighter,6
891114,1,Mitsubishi_Fuso_Super_Great,1
633,1,Hartmannellidae,0
893775,1,Škoda_120,0
893776,1,Škoda_100,7
893778,1,Škoda_Garde,2
893780,1,Škoda_130,3
895383,1,Gordon-Keeble,1
634,1,Tianchisaurus,0
895666,1,Chilean_destroyer_Almirante_Condell_(1912),7
635,1,Didymosphenia_geminata,4
636,1,Cymbellales,8
637,1,Conocephalum,0
638,1,Sphaerocarpos,1
639,1,Sphaerocarpaceae,8
640,1,Oxymitra,7
641,1,Corsiniaceae,3
642,1,Targionia_(plant),4
902954,1,De_Tomaso_Vallelunga,7
643,1,Byronosaurus,1
911869,1,USS_Engage_(MSO-433),3
911870,1,Aggressive-class_minesweeper,4
1112,1,Glomeromycota,4
644,1,Holothuria,2
645,1,Holothuriidae,4
917529,1,Neoplan_Transliner,6
646,1,Newt,4
647,1,Sea_apple,9
648,1,Dendrochirotida,8
649,1,Cucumariidae,4
650,1,Air_fern,2
651,1,Sertulariidae,5
920141,1,Toyota_Comfort,7
652,1,Carpolestidae,2
921615,1,Gumpert_Apollo,7
653,1,Atlantogenata,4
924700,1,Daewoo_Tacuma,4
654,1,Cryptosaurus,0
927419,1,HMS_Aboukir_(1900),5
655,1,Lepidoziaceae,6
930126,1,Panhard_24,0
656,1,Acanthopholis,0
657,1,African_dwarf_frog,4
658,1,Apatodon,0
659,1,Abrosaurus,3
660,1,Ringed_salamander,2
661,1,Frosted_flatwoods_salamander,0
662,1,Mabee's_salamander,8
663,1,Northwestern_salamander,6
664,1,Aepisaurus,9
665,1,Agrosaurus,9
939565,1,Mako_Shark_(concept_car),2
939566,1,Chevrolet_Corvette_(C2),3
939567,1,Chevrolet_Corvette_(C3),5
666,1,Micrasterias,4
667,1,Desmidiaceae,8
668,1,Human_taxonomy,1
669,1,Leucochloridium,0
670,1,Galactosomum,7
671,1,Opisthorchiida,2
672,1,Heterophyidae,4
674,1,Paghman_stream_salamander,9
943755,1,Rambler_Classic,9
675,1,Fukuiraptor,2
948995,1,Dacia_Solenza,3
948996,1,Dacia_SupeRNova,6
948997,1,Dacia_Nova,6
676,1,Cronartiaceae,7
677,1,Cronartium,7
678,1,Cronartium_ribicola,4
679,1,Peptostreptococcus,6
955117,1,Škoda_1000_MB,9
955119,1,Škoda_110_R,6
680,1,Serendipaceratops,0
957625,1,Subaru_1000__Subaru_FF-1_1300G__1,9
957943,1,Morgan_Plus_8,9
958168,1,De_Tomaso_Longchamp,5
958230,1,Maserati_Biturbo__Maserati_228__1,1
959558,1,Ruf_CTR2,7
959559,1,Ruf_CTR,3
959560,1,Ruf_RGT,0
960929,1,Alfa_Romeo_Montreal,8
960937,1,Alfa_Romeo_GTA,5
961705,1,HMS_Black_Prince_(1904),4
681,1,Phyllomedusa,3
584,1,Phyllomedusinae,9
682,1,Centrocestus_formosanus,4
683,1,Two-toed_sloth,6
684,1,Chinese_red-headed_centipede,2
685,1,Scolopendra_subspinipes,3
965594,1,MV_Columbia,8
968721,1,Ascari_KZ1,6
968723,1,Ascari_Ecosse,2
968724,1,Ascari_A10,7
968726,1,Ascari_KZ1__-R__1,0
686,1,Capitella_capitata,7
525,1,Scolecida,6
687,1,Capitellidae,7
688,1,Capitella,4
971942,1,Mercedes-Benz_W187,3
971949,1,Mercedes-Benz_W15,1
689,1,Ctenurella,2
690,1,Ptyctodontida,4
972072,1,Suzuki_SX4__First_generation_SX4__1,7
691,1,Brachylaima,5
692,1,Brachylaimidae,5
974325,1,Matra_Murena,8
974326,1,Matra_Bagheera,0
693,1,Lake_duck,7
694,1,Carboxydothermus_hydrogenoformans,7
695,1,Peptococcaceae,3
977796,1,Cizeta-Moroder_V16T,7
977804,1,MV_Le_Joola,7
